"Pop","Date","Time","Plant_ID","Loc","Year","L_area","L_weight","Trichomes","Conc","herb_p","Leaves","fl_m","fl_h","Height","SLA"
"BR",2023-07-17,"Late","BR-1E","Garden","2023",1.21925,0.007575,152.25,0.245729552755046,0.05,34,NA,NA,27,160.957095709571
"BR",2023-07-28,"Late","BR-1E","Garden","2023",1.21925,0.007575,152.25,0.245729552755046,0.05,NA,NA,NA,NA,160.957095709571
"BR",2023-08-03,"Late","BR-1E","Garden","2023",1.21925,0.007575,152.25,0.245729552755046,0.03,32,NA,NA,25,160.957095709571
"BR",2023-08-07,"Late","BR-1E","Garden","2023",1.21925,0.007575,152.25,0.245729552755046,0.01,NA,NA,NA,NA,160.957095709571
"BR",2023-08-15,"Late","BR-1E","Garden","2023",1.21925,0.007575,152.25,0.245729552755046,0.05,NA,NA,NA,NA,160.957095709571
"BR",2023-06-20,"Mid","BR-1H","Garden","2023",0.88475,0.00535,163.75,0.225264215947468,0,NA,0,0,NA,165.373831775701
"BR",2023-06-29,"Mid","BR-1H","Garden","2023",0.88475,0.00535,163.75,0.225264215947468,0.07,28,NA,NA,19,165.373831775701
"BR",2023-07-03,"Mid","BR-1H","Garden","2023",0.88475,0.00535,163.75,0.225264215947468,0.03,NA,NA,NA,NA,165.373831775701
"BR",2023-07-10,"Mid","BR-1H","Garden","2023",0.88475,0.00535,163.75,0.225264215947468,0.02,NA,NA,NA,NA,165.373831775701
"BR",2023-07-17,"Late","BR-1H","Garden","2023",0.88475,0.00535,163.75,0.225264215947468,0.06,43,NA,NA,23,165.373831775701
"BR",2023-07-28,"Late","BR-1H","Garden","2023",0.88475,0.00535,163.75,0.225264215947468,0.07,NA,NA,NA,NA,165.373831775701
"BR",2023-08-03,"Late","BR-1H","Garden","2023",0.88475,0.00535,163.75,0.225264215947468,0.05,42,NA,NA,23,165.373831775701
"BR",2023-08-07,"Late","BR-1H","Garden","2023",0.88475,0.00535,163.75,0.225264215947468,0.01,NA,NA,NA,NA,165.373831775701
"BR",2023-08-15,"Late","BR-1H","Garden","2023",0.88475,0.00535,163.75,0.225264215947468,0.05,NA,NA,NA,NA,165.373831775701
"CAH",2023-05-31,"Early","CAH-12C","Garden","2023",1.0005,0.0065,110.5,0.424912220595975,0.02,31,NA,1,23,153.923076923077
"CAH",2023-06-05,"Early","CAH-12C","Garden","2023",1.0005,0.0065,110.5,0.424912220595975,0.01,NA,NA,NA,NA,153.923076923077
"CAH",2023-06-20,"Mid","CAH-14A","Garden","2023",0.807,0.005875,77,0.504056490220018,0.01,NA,0,0,NA,137.36170212766
"CAH",2023-06-29,"Mid","CAH-14A","Garden","2023",0.807,0.005875,77,0.504056490220018,0.4,39,NA,NA,13,137.36170212766
"CAH",2023-07-03,"Mid","CAH-14A","Garden","2023",0.807,0.005875,77,0.504056490220018,0.05,NA,NA,NA,NA,137.36170212766
"CAH",2023-07-10,"Mid","CAH-14A","Garden","2023",0.807,0.005875,77,0.504056490220018,0.02,NA,NA,NA,NA,137.36170212766
"CAH",2023-07-17,"Late","CAH-14A","Garden","2023",0.807,0.005875,77,0.504056490220018,0.02,53,NA,NA,22,137.36170212766
"CAH",2023-07-28,"Late","CAH-14A","Garden","2023",0.807,0.005875,77,0.504056490220018,0.1,NA,NA,NA,NA,137.36170212766
"CAH",2023-08-03,"Late","CAH-14A","Garden","2023",0.807,0.005875,77,0.504056490220018,0.03,43,NA,NA,21,137.36170212766
"CAH",2023-08-07,"Late","CAH-14A","Garden","2023",0.807,0.005875,77,0.504056490220018,0.04,NA,NA,NA,NA,137.36170212766
"CAH",2023-08-15,"Late","CAH-14A","Garden","2023",0.807,0.005875,77,0.504056490220018,0.15,NA,NA,NA,NA,137.36170212766
"CAH",2023-06-12,"Early","CAH-14B","Garden","2023",0.8195,0.005675,61,0.301896435224753,0.07,25,NA,NA,18,144.405286343612
"CAH",2023-06-20,"Mid","CAH-14B","Garden","2023",0.8195,0.005675,61,0.301896435224753,0.01,NA,0,0,NA,144.405286343612
"CAH",2023-06-29,"Mid","CAH-14B","Garden","2023",0.8195,0.005675,61,0.301896435224753,0.01,42,NA,NA,22,144.405286343612
"CAH",2023-07-03,"Mid","CAH-14B","Garden","2023",0.8195,0.005675,61,0.301896435224753,0.01,NA,NA,NA,NA,144.405286343612
"CAH",2023-07-10,"Mid","CAH-14B","Garden","2023",0.8195,0.005675,61,0.301896435224753,0.01,NA,NA,NA,NA,144.405286343612
"CAH",2023-07-17,"Late","CAH-14B","Garden","2023",0.8195,0.005675,61,0.301896435224753,0.07,33,NA,NA,27,144.405286343612
"CAH",2023-07-28,"Late","CAH-14B","Garden","2023",0.8195,0.005675,61,0.301896435224753,0.02,NA,NA,NA,NA,144.405286343612
"CAH",2023-08-03,"Late","CAH-14B","Garden","2023",0.8195,0.005675,61,0.301896435224753,0.02,34,NA,NA,33,144.405286343612
"CAH",2023-08-07,"Late","CAH-14B","Garden","2023",0.8195,0.005675,61,0.301896435224753,0.04,NA,NA,NA,NA,144.405286343612
"CAH",2023-08-15,"Late","CAH-14B","Garden","2023",0.8195,0.005675,61,0.301896435224753,0.07,NA,NA,NA,NA,144.405286343612
"CAH",2023-05-31,"Early","CAH-5C","Garden","2023",1.14725,0.006,56,0.266701329030331,0.12,27,NA,NA,16,191.208333333333
"CAH",2023-06-05,"Early","CAH-5C","Garden","2023",1.14725,0.006,56,0.266701329030331,0.07,NA,NA,NA,NA,191.208333333333
"CAH",2023-06-12,"Early","CAH-5C","Garden","2023",1.14725,0.006,56,0.266701329030331,0.05,18,NA,NA,16,191.208333333333
"CAH",2023-06-20,"Mid","CAH-5C","Garden","2023",1.14725,0.006,56,0.266701329030331,0.05,NA,0,0,NA,191.208333333333
"CAH",2023-06-29,"Mid","CAH-5C","Garden","2023",1.14725,0.006,56,0.266701329030331,0.01,23,NA,NA,20,191.208333333333
"CAH",2023-07-03,"Mid","CAH-5C","Garden","2023",1.14725,0.006,56,0.266701329030331,0.06,NA,NA,NA,NA,191.208333333333
"CAH",2023-07-10,"Mid","CAH-5C","Garden","2023",1.14725,0.006,56,0.266701329030331,0.01,NA,NA,NA,NA,191.208333333333
"CAH",2023-07-17,"Late","CAH-5C","Garden","2023",1.14725,0.006,56,0.266701329030331,0.02,34,NA,NA,23,191.208333333333
"CAH",2023-07-28,"Late","CAH-5C","Garden","2023",1.14725,0.006,56,0.266701329030331,0.03,NA,NA,NA,NA,191.208333333333
"CAH",2023-08-03,"Late","CAH-5C","Garden","2023",1.14725,0.006,56,0.266701329030331,0.03,22,NA,NA,26,191.208333333333
"CAH",2023-08-07,"Late","CAH-5C","Garden","2023",1.14725,0.006,56,0.266701329030331,0.1,NA,NA,NA,NA,191.208333333333
"CAH",2023-08-15,"Late","CAH-5C","Garden","2023",1.14725,0.006,56,0.266701329030331,0.25,NA,NA,NA,NA,191.208333333333
"CAH",2023-05-31,"Early","CAH-8A","Garden","2023",0.997,0.00595,100.25,0.0803196491230874,0.04,26,NA,NA,22,167.563025210084
"CAH",2023-06-05,"Early","CAH-8A","Garden","2023",0.997,0.00595,100.25,0.0803196491230874,0.04,NA,NA,NA,NA,167.563025210084
"CAH",2023-06-12,"Early","CAH-8A","Garden","2023",0.997,0.00595,100.25,0.0803196491230874,0.06,28,NA,NA,20,167.563025210084
"CAH",2023-06-20,"Mid","CAH-8A","Garden","2023",0.997,0.00595,100.25,0.0803196491230874,0.15,NA,0,0,NA,167.563025210084
"CAH",2023-06-29,"Mid","CAH-8A","Garden","2023",0.997,0.00595,100.25,0.0803196491230874,0.05,32,NA,NA,23,167.563025210084
"CAH",2023-07-03,"Mid","CAH-8A","Garden","2023",0.997,0.00595,100.25,0.0803196491230874,0.05,NA,NA,NA,NA,167.563025210084
"CAH",2023-07-10,"Mid","CAH-8A","Garden","2023",0.997,0.00595,100.25,0.0803196491230874,0.05,NA,NA,NA,NA,167.563025210084
"CAH",2023-07-17,"Late","CAH-8A","Garden","2023",0.997,0.00595,100.25,0.0803196491230874,0.07,27,NA,NA,23,167.563025210084
"CAH",2023-07-28,"Late","CAH-8A","Garden","2023",0.997,0.00595,100.25,0.0803196491230874,0.02,NA,NA,NA,NA,167.563025210084
"CAH",2023-08-03,"Late","CAH-8A","Garden","2023",0.997,0.00595,100.25,0.0803196491230874,0.05,32,NA,NA,21,167.563025210084
"CAH",2023-08-07,"Late","CAH-8A","Garden","2023",0.997,0.00595,100.25,0.0803196491230874,0.07,NA,NA,NA,NA,167.563025210084
"CAH",2023-08-15,"Late","CAH-8A","Garden","2023",0.997,0.00595,100.25,0.0803196491230874,0.15,NA,NA,NA,NA,167.563025210084
"CAH",2023-06-05,"Early","CAH-8C","Garden","2023",0.60575,0.004875,65.75,0.049683255577882,0.05,NA,NA,NA,NA,124.25641025641
"CAH",2023-06-12,"Early","CAH-8C","Garden","2023",0.60575,0.004875,65.75,0.049683255577882,0.6,20,NA,NA,18,124.25641025641
"CAH",2023-06-20,"Mid","CAH-8C","Garden","2023",0.60575,0.004875,65.75,0.049683255577882,0.35,NA,0,0,NA,124.25641025641
"CAH",2023-06-29,"Mid","CAH-8C","Garden","2023",0.60575,0.004875,65.75,0.049683255577882,0.35,49,NA,NA,16,124.25641025641
"CAH",2023-07-03,"Mid","CAH-8C","Garden","2023",0.60575,0.004875,65.75,0.049683255577882,0.15,NA,NA,NA,NA,124.25641025641
"CAH",2023-07-10,"Mid","CAH-8C","Garden","2023",0.60575,0.004875,65.75,0.049683255577882,0.02,NA,NA,NA,NA,124.25641025641
"CAH",2023-07-17,"Late","CAH-8C","Garden","2023",0.60575,0.004875,65.75,0.049683255577882,0.3,48,NA,NA,17,124.25641025641
"CAH",2023-07-28,"Late","CAH-8C","Garden","2023",0.60575,0.004875,65.75,0.049683255577882,0.25,NA,NA,NA,NA,124.25641025641
"CAH",2023-08-03,"Late","CAH-8C","Garden","2023",0.60575,0.004875,65.75,0.049683255577882,0.01,37,NA,NA,18,124.25641025641
"CAH",2023-08-07,"Late","CAH-8C","Garden","2023",0.60575,0.004875,65.75,0.049683255577882,0.03,NA,NA,NA,NA,124.25641025641
"CAH",2023-08-15,"Late","CAH-8C","Garden","2023",0.60575,0.004875,65.75,0.049683255577882,0.06,NA,NA,NA,NA,124.25641025641
"CAH",2023-06-05,"Early","CAH-8E","Garden","2023",0.675,0.00455,71.25,0.0745420888713643,0.02,NA,NA,NA,NA,148.351648351648
"CAH",2023-06-12,"Early","CAH-8E","Garden","2023",0.675,0.00455,71.25,0.0745420888713643,0.1,29,NA,NA,18,148.351648351648
"CAH",2023-06-20,"Mid","CAH-8E","Garden","2023",0.675,0.00455,71.25,0.0745420888713643,0.3,NA,0,0,NA,148.351648351648
"CAH",2023-06-29,"Mid","CAH-8E","Garden","2023",0.675,0.00455,71.25,0.0745420888713643,0.05,33,NA,NA,23,148.351648351648
"CAH",2023-07-03,"Mid","CAH-8E","Garden","2023",0.675,0.00455,71.25,0.0745420888713643,0.08,NA,NA,NA,NA,148.351648351648
"CAH",2023-07-10,"Mid","CAH-8E","Garden","2023",0.675,0.00455,71.25,0.0745420888713643,0.25,NA,NA,NA,NA,148.351648351648
"CAH",2023-07-17,"Late","CAH-8E","Garden","2023",0.675,0.00455,71.25,0.0745420888713643,0.05,33,NA,NA,28,148.351648351648
"CAH",2023-07-28,"Late","CAH-8E","Garden","2023",0.675,0.00455,71.25,0.0745420888713643,0.07,NA,NA,NA,NA,148.351648351648
"CAH",2023-08-03,"Late","CAH-8E","Garden","2023",0.675,0.00455,71.25,0.0745420888713643,0.55,24,NA,NA,26,148.351648351648
"CAH",2023-08-07,"Late","CAH-8E","Garden","2023",0.675,0.00455,71.25,0.0745420888713643,0.12,NA,NA,NA,NA,148.351648351648
"CAH",2023-08-15,"Late","CAH-8E","Garden","2023",0.675,0.00455,71.25,0.0745420888713643,0.2,NA,NA,NA,NA,148.351648351648
"DUDU",2023-05-31,"Early","DUDU-1A","Garden","2023",1.481,0.009775,63.5,0.381290477812473,0.1,29,NA,NA,26,151.50895140665
"DUDU",2023-06-05,"Early","DUDU-1A","Garden","2023",1.481,0.009775,63.5,0.381290477812473,0.15,NA,NA,NA,NA,151.50895140665
"DUDU",2023-06-12,"Early","DUDU-1A","Garden","2023",1.481,0.009775,63.5,0.381290477812473,0.2,27,NA,NA,24,151.50895140665
"DUDU",2023-06-20,"Mid","DUDU-1A","Garden","2023",1.481,0.009775,63.5,0.381290477812473,0.05,NA,0,0,NA,151.50895140665
"DUDU",2023-06-29,"Mid","DUDU-1A","Garden","2023",1.481,0.009775,63.5,0.381290477812473,0.13,35,NA,2,28,151.50895140665
"DUDU",2023-07-03,"Mid","DUDU-1A","Garden","2023",1.481,0.009775,63.5,0.381290477812473,0.07,NA,NA,2,NA,151.50895140665
"DUDU",2023-07-10,"Mid","DUDU-1A","Garden","2023",1.481,0.009775,63.5,0.381290477812473,0.02,NA,NA,NA,NA,151.50895140665
"DUDU",2023-07-17,"Late","DUDU-1A","Garden","2023",1.481,0.009775,63.5,0.381290477812473,0.07,36,NA,NA,28,151.50895140665
"DUDU",2023-07-28,"Late","DUDU-1A","Garden","2023",1.481,0.009775,63.5,0.381290477812473,0.03,NA,NA,NA,NA,151.50895140665
"DUDU",2023-08-03,"Late","DUDU-1A","Garden","2023",1.481,0.009775,63.5,0.381290477812473,0.02,34,NA,NA,24,151.50895140665
"DUDU",2023-08-07,"Late","DUDU-1A","Garden","2023",1.481,0.009775,63.5,0.381290477812473,0.04,NA,NA,NA,NA,151.50895140665
"DUDU",2023-08-15,"Late","DUDU-1A","Garden","2023",1.481,0.009775,63.5,0.381290477812473,0.18,NA,NA,NA,NA,151.50895140665
"DUDU",2023-06-20,"Mid","DUDU-1C","Garden","2023",1.5255,0.01,48.5,0.453988096275411,0,NA,0,0,NA,152.55
"DUDU",2023-07-10,"Mid","DUDU-1C","Garden","2023",1.5255,0.01,48.5,0.453988096275411,0.01,NA,NA,NA,NA,152.55
"DUDU",2023-07-17,"Late","DUDU-1C","Garden","2023",1.5255,0.01,48.5,0.453988096275411,0.02,10,NA,NA,18,152.55
"DUDU",2023-07-28,"Late","DUDU-1C","Garden","2023",1.5255,0.01,48.5,0.453988096275411,0.02,NA,NA,NA,NA,152.55
"DUDU",2023-08-03,"Late","DUDU-1C","Garden","2023",1.5255,0.01,48.5,0.453988096275411,0.01,11,NA,NA,20,152.55
"DUDU",2023-08-07,"Late","DUDU-1C","Garden","2023",1.5255,0.01,48.5,0.453988096275411,0.02,NA,NA,NA,NA,152.55
"DUDU",2023-08-15,"Late","DUDU-1C","Garden","2023",1.5255,0.01,48.5,0.453988096275411,0.04,NA,NA,NA,NA,152.55
"DUDU",2023-06-05,"Early","DUDU-3D","Garden","2023",1.3985,0.0084,62,0.556557767327506,0.3,NA,NA,NA,NA,166.488095238095
"DUDU",2023-06-12,"Early","DUDU-3D","Garden","2023",1.3985,0.0084,62,0.556557767327506,0.07,5,NA,NA,6,166.488095238095
"DUDU",2023-06-20,"Mid","DUDU-3D","Garden","2023",1.3985,0.0084,62,0.556557767327506,0.25,NA,0,0,NA,166.488095238095
"DUDU",2023-08-07,"Late","DUDU-3D","Garden","2023",1.3985,0.0084,62,0.556557767327506,0.01,NA,NA,NA,NA,166.488095238095
"DUDU",2023-08-15,"Late","DUDU-3D","Garden","2023",1.3985,0.0084,62,0.556557767327506,0.78,NA,NA,NA,NA,166.488095238095
"DUDU",2023-06-20,"Mid","DUDU-7A","Garden","2023",1.018,0.0061,52.75,0.352706100687951,0,NA,0,0,NA,166.885245901639
"DUDU",2023-07-28,"Late","DUDU-7A","Garden","2023",1.018,0.0061,52.75,0.352706100687951,0.15,NA,NA,NA,NA,166.885245901639
"DUDU",2023-08-03,"Late","DUDU-7A","Garden","2023",1.018,0.0061,52.75,0.352706100687951,0.01,23,NA,NA,20,166.885245901639
"DUDU",2023-08-07,"Late","DUDU-7A","Garden","2023",1.018,0.0061,52.75,0.352706100687951,0.07,NA,NA,NA,NA,166.885245901639
"DUDU",2023-08-15,"Late","DUDU-7A","Garden","2023",1.018,0.0061,52.75,0.352706100687951,0.07,NA,NA,NA,NA,166.885245901639
"DUDU",2023-06-05,"Early","DUDU-7C","Garden","2023",0.59225,0.003175,65.25,0.123810612794304,0.23,NA,NA,NA,NA,186.535433070866
"DUDU",2023-06-12,"Early","DUDU-7C","Garden","2023",0.59225,0.003175,65.25,0.123810612794304,0.01,5,NA,NA,6,186.535433070866
"DUDU",2023-06-20,"Mid","DUDU-7C","Garden","2023",0.59225,0.003175,65.25,0.123810612794304,0.1,NA,0,0,NA,186.535433070866
"DUDU",2023-06-29,"Mid","DUDU-7C","Garden","2023",0.59225,0.003175,65.25,0.123810612794304,0.01,11,NA,NA,7,186.535433070866
"DUDU",2023-07-03,"Mid","DUDU-7C","Garden","2023",0.59225,0.003175,65.25,0.123810612794304,0.03,NA,NA,NA,NA,186.535433070866
"DUDU",2023-07-10,"Mid","DUDU-7C","Garden","2023",0.59225,0.003175,65.25,0.123810612794304,0.01,NA,NA,NA,NA,186.535433070866
"DUDU",2023-07-17,"Late","DUDU-7C","Garden","2023",0.59225,0.003175,65.25,0.123810612794304,0.01,13,NA,NA,11,186.535433070866
"DUDU",2023-07-28,"Late","DUDU-7C","Garden","2023",0.59225,0.003175,65.25,0.123810612794304,0.03,NA,NA,NA,NA,186.535433070866
"DUDU",2023-08-03,"Late","DUDU-7C","Garden","2023",0.59225,0.003175,65.25,0.123810612794304,0.01,12,NA,NA,9,186.535433070866
"DUDU",2023-08-07,"Late","DUDU-7C","Garden","2023",0.59225,0.003175,65.25,0.123810612794304,0.01,NA,NA,NA,NA,186.535433070866
"DUDU",2023-08-15,"Late","DUDU-7C","Garden","2023",0.59225,0.003175,65.25,0.123810612794304,0.01,NA,NA,NA,NA,186.535433070866
"DUDU",2023-06-05,"Early","DUDU-7E","Garden","2023",0.846,0.00555,70.25,0.112232480590325,0.1,NA,NA,NA,NA,152.432432432432
"DUDU",2023-06-20,"Mid","DUDU-7E","Garden","2023",0.846,0.00555,70.25,0.112232480590325,0.01,NA,0,0,NA,152.432432432432
"DUDU",2023-06-29,"Mid","DUDU-7E","Garden","2023",0.846,0.00555,70.25,0.112232480590325,0.01,16,NA,NA,12,152.432432432432
"DUDU",2023-07-03,"Mid","DUDU-7E","Garden","2023",0.846,0.00555,70.25,0.112232480590325,0.01,NA,NA,NA,NA,152.432432432432
"DUDU",2023-07-17,"Late","DUDU-7E","Garden","2023",0.846,0.00555,70.25,0.112232480590325,0.02,20,1,NA,8,152.432432432432
"DUDU",2023-07-28,"Late","DUDU-7E","Garden","2023",0.846,0.00555,70.25,0.112232480590325,0.01,NA,NA,NA,NA,152.432432432432
"DUDU",2023-08-07,"Late","DUDU-7E","Garden","2023",0.846,0.00555,70.25,0.112232480590325,0.02,NA,NA,NA,NA,152.432432432432
"DUDU",2023-08-15,"Late","DUDU-7E","Garden","2023",0.846,0.00555,70.25,0.112232480590325,0.15,NA,NA,NA,NA,152.432432432432
"FLAT",2023-05-31,"Early","FLAT-1A","Garden","2023",0.842,0.005175,125.75,0.884213919586062,0.06,21,NA,NA,17,162.705314009662
"FLAT",2023-06-05,"Early","FLAT-1A","Garden","2023",0.842,0.005175,125.75,0.884213919586062,0.25,NA,NA,NA,NA,162.705314009662
"FLAT",2023-06-12,"Early","FLAT-1A","Garden","2023",0.842,0.005175,125.75,0.884213919586062,0.7,11,NA,NA,17,162.705314009662
"FLAT",2023-06-20,"Mid","FLAT-1A","Garden","2023",0.842,0.005175,125.75,0.884213919586062,0.45,NA,0,0,NA,162.705314009662
"FLAT",2023-06-29,"Mid","FLAT-1A","Garden","2023",0.842,0.005175,125.75,0.884213919586062,0.18,34,NA,NA,20,162.705314009662
"FLAT",2023-07-03,"Mid","FLAT-1A","Garden","2023",0.842,0.005175,125.75,0.884213919586062,0.04,NA,NA,NA,NA,162.705314009662
"FLAT",2023-07-10,"Mid","FLAT-1A","Garden","2023",0.842,0.005175,125.75,0.884213919586062,0.01,NA,NA,NA,NA,162.705314009662
"FLAT",2023-07-17,"Late","FLAT-1A","Garden","2023",0.842,0.005175,125.75,0.884213919586062,0.18,47,NA,NA,26,162.705314009662
"FLAT",2023-07-28,"Late","FLAT-1A","Garden","2023",0.842,0.005175,125.75,0.884213919586062,0.03,NA,NA,NA,NA,162.705314009662
"FLAT",2023-08-03,"Late","FLAT-1A","Garden","2023",0.842,0.005175,125.75,0.884213919586062,0.1,35,NA,NA,24,162.705314009662
"FLAT",2023-08-07,"Late","FLAT-1A","Garden","2023",0.842,0.005175,125.75,0.884213919586062,0.03,NA,NA,NA,NA,162.705314009662
"FLAT",2023-08-15,"Late","FLAT-1A","Garden","2023",0.842,0.005175,125.75,0.884213919586062,0.08,NA,NA,NA,NA,162.705314009662
"FLAT",2023-05-31,"Early","FLAT-1B","Garden","2023",0.70475,0.00225,53.75,0.77917444699828,0.8,8,NA,NA,6,313.222222222222
"FLAT",2023-06-05,"Early","FLAT-1B","Garden","2023",0.70475,0.00225,53.75,0.77917444699828,0.65,NA,NA,NA,NA,313.222222222222
"FLAT",2023-06-12,"Early","FLAT-1B","Garden","2023",0.70475,0.00225,53.75,0.77917444699828,0.6,11,NA,NA,9,313.222222222222
"FLAT",2023-06-20,"Mid","FLAT-1B","Garden","2023",0.70475,0.00225,53.75,0.77917444699828,0.38,NA,0,0,NA,313.222222222222
"FLAT",2023-06-29,"Mid","FLAT-1B","Garden","2023",0.70475,0.00225,53.75,0.77917444699828,0.18,16,NA,NA,18,313.222222222222
"FLAT",2023-07-03,"Mid","FLAT-1B","Garden","2023",0.70475,0.00225,53.75,0.77917444699828,0.03,NA,NA,NA,NA,313.222222222222
"FLAT",2023-07-28,"Late","FLAT-1B","Garden","2023",0.70475,0.00225,53.75,0.77917444699828,0.05,NA,NA,NA,NA,313.222222222222
"FLAT",2023-08-03,"Late","FLAT-1B","Garden","2023",0.70475,0.00225,53.75,0.77917444699828,0.85,12,NA,NA,25,313.222222222222
"FLAT",2023-08-15,"Late","FLAT-1B","Garden","2023",0.70475,0.00225,53.75,0.77917444699828,0.01,NA,NA,NA,NA,313.222222222222
"FLAT",2023-06-20,"Mid","FLAT-3A","Garden","2023",0.85575,0.0042,66.75,0.902502681689891,0,NA,0,0,NA,203.75
"FLAT",2023-07-10,"Mid","FLAT-3A","Garden","2023",0.85575,0.0042,66.75,0.902502681689891,0.01,NA,NA,NA,NA,203.75
"FLAT",2023-07-28,"Late","FLAT-3A","Garden","2023",0.85575,0.0042,66.75,0.902502681689891,0.03,NA,NA,NA,NA,203.75
"FLAT",2023-08-07,"Late","FLAT-3A","Garden","2023",0.85575,0.0042,66.75,0.902502681689891,0.02,NA,NA,NA,NA,203.75
"FLAT",2023-08-15,"Late","FLAT-3A","Garden","2023",0.85575,0.0042,66.75,0.902502681689891,0.01,NA,NA,NA,NA,203.75
"FLAT",2023-05-31,"Early","FLAT-5A","Garden","2023",1.42025,0.0081,106.25,0.805525905465599,0.07,13,NA,NA,12,175.33950617284
"FLAT",2023-06-05,"Early","FLAT-5A","Garden","2023",1.42025,0.0081,106.25,0.805525905465599,0.1,NA,NA,NA,NA,175.33950617284
"FLAT",2023-06-12,"Early","FLAT-5A","Garden","2023",1.42025,0.0081,106.25,0.805525905465599,0.05,15,NA,NA,15,175.33950617284
"FLAT",2023-06-20,"Mid","FLAT-5A","Garden","2023",1.42025,0.0081,106.25,0.805525905465599,0.18,NA,0,0,NA,175.33950617284
"FLAT",2023-06-29,"Mid","FLAT-5A","Garden","2023",1.42025,0.0081,106.25,0.805525905465599,0.12,28,NA,NA,22,175.33950617284
"FLAT",2023-07-03,"Mid","FLAT-5A","Garden","2023",1.42025,0.0081,106.25,0.805525905465599,0.03,NA,NA,NA,NA,175.33950617284
"FLAT",2023-07-10,"Mid","FLAT-5A","Garden","2023",1.42025,0.0081,106.25,0.805525905465599,0.01,NA,NA,NA,NA,175.33950617284
"FLAT",2023-07-17,"Late","FLAT-5A","Garden","2023",1.42025,0.0081,106.25,0.805525905465599,0.35,32,NA,NA,23,175.33950617284
"FLAT",2023-07-28,"Late","FLAT-5A","Garden","2023",1.42025,0.0081,106.25,0.805525905465599,0.05,NA,NA,NA,NA,175.33950617284
"FLAT",2023-08-03,"Late","FLAT-5A","Garden","2023",1.42025,0.0081,106.25,0.805525905465599,0.5,19,NA,NA,20,175.33950617284
"FLAT",2023-08-07,"Late","FLAT-5A","Garden","2023",1.42025,0.0081,106.25,0.805525905465599,0.08,NA,NA,NA,NA,175.33950617284
"FLAT",2023-08-15,"Late","FLAT-5A","Garden","2023",1.42025,0.0081,106.25,0.805525905465599,0.18,NA,NA,NA,NA,175.33950617284
"HIX",2023-05-31,"Early","HIX-1D","Garden","2023",1.06275,0.005875,93,0.302455922346341,0.05,7,NA,NA,8,180.893617021277
"HIX",2023-06-05,"Early","HIX-1D","Garden","2023",1.06275,0.005875,93,0.302455922346341,0.02,NA,NA,NA,NA,180.893617021277
"HIX",2023-06-12,"Early","HIX-1D","Garden","2023",1.06275,0.005875,93,0.302455922346341,0.03,10,NA,NA,8,180.893617021277
"HIX",2023-06-20,"Mid","HIX-1D","Garden","2023",1.06275,0.005875,93,0.302455922346341,0.01,NA,0,0,NA,180.893617021277
"HIX",2023-07-03,"Mid","HIX-1D","Garden","2023",1.06275,0.005875,93,0.302455922346341,0.01,NA,NA,NA,NA,180.893617021277
"HIX",2023-07-10,"Mid","HIX-1D","Garden","2023",1.06275,0.005875,93,0.302455922346341,0.01,NA,NA,2,NA,180.893617021277
"HIX",2023-07-17,"Late","HIX-1D","Garden","2023",1.06275,0.005875,93,0.302455922346341,0.01,24,NA,3,19,180.893617021277
"HIX",2023-08-07,"Late","HIX-1D","Garden","2023",1.06275,0.005875,93,0.302455922346341,0.01,NA,NA,NA,NA,180.893617021277
"HIX",2023-08-15,"Late","HIX-1D","Garden","2023",1.06275,0.005875,93,0.302455922346341,0.07,NA,NA,NA,NA,180.893617021277
"HIX",2023-06-20,"Mid","HIX-1E","Garden","2023",1.0155,0.00575,91.75,0.304767673971015,0,NA,0,0,NA,176.608695652174
"HIX",2023-06-29,"Mid","HIX-1E","Garden","2023",1.0155,0.00575,91.75,0.304767673971015,0.02,18,NA,1,20,176.608695652174
"HIX",2023-07-03,"Mid","HIX-1E","Garden","2023",1.0155,0.00575,91.75,0.304767673971015,0.01,NA,NA,NA,NA,176.608695652174
"HIX",2023-07-10,"Mid","HIX-1E","Garden","2023",1.0155,0.00575,91.75,0.304767673971015,0.01,NA,3,NA,NA,176.608695652174
"HIX",2023-07-28,"Late","HIX-1E","Garden","2023",1.0155,0.00575,91.75,0.304767673971015,0.01,NA,NA,NA,NA,176.608695652174
"HIX",2023-08-03,"Late","HIX-1E","Garden","2023",1.0155,0.00575,91.75,0.304767673971015,0.02,22,NA,NA,15,176.608695652174
"HIX",2023-08-07,"Late","HIX-1E","Garden","2023",1.0155,0.00575,91.75,0.304767673971015,0.02,NA,NA,NA,NA,176.608695652174
"HIX",2023-08-15,"Late","HIX-1E","Garden","2023",1.0155,0.00575,91.75,0.304767673971015,0.18,NA,NA,NA,NA,176.608695652174
"HIX",2023-05-31,"Early","HIX-1G","Garden","2023",1.14675,0.0061,88.75,0.370529781766365,0.01,13,NA,NA,8,187.991803278689
"HIX",2023-06-05,"Early","HIX-1G","Garden","2023",1.14675,0.0061,88.75,0.370529781766365,0.1,NA,NA,NA,NA,187.991803278689
"HIX",2023-06-12,"Early","HIX-1G","Garden","2023",1.14675,0.0061,88.75,0.370529781766365,0.35,15,NA,NA,7,187.991803278689
"HIX",2023-06-20,"Mid","HIX-1G","Garden","2023",1.14675,0.0061,88.75,0.370529781766365,0.4,NA,0,0,NA,187.991803278689
