"","Pop","Year","image_date","NPP_g"
"3753","OAK",2016,2016-05-08,0.022344
"3754","OAK",2016,2016-05-16,0.0298181818181818
"3755","OAK",2016,2016-05-24,0.0282055555555556
"3756","OAK",2016,2016-06-01,0.0483608695652174
"3757","OAK",2016,2016-06-09,0.036575
"3758","OAK",2016,2016-06-17,0.0482730769230769
"3759","OAK",2016,2016-06-25,0.0519076923076923
"3760","OAK",2016,2016-07-11,0.0393
"3761","OAK",2016,2016-07-19,0.02985
"3762","OAK",2016,2016-07-27,0.04194
"3763","OAK",2017,2017-05-01,0.0155923076923077
"3764","OAK",2017,2017-05-09,0.0298347826086957
"3765","OAK",2017,2017-05-17,0.01545
"3766","OAK",2017,2017-05-25,0.0455653846153846
"3767","OAK",2017,2017-06-02,0.041988
"3768","OAK",2017,2017-06-10,0.030284
"3769","OAK",2017,2017-06-18,0.0445
"3770","OAK",2017,2017-06-26,0.0407961538461538
"3771","OAK",2017,2017-07-04,0.0418961538461538
"3772","OAK",2017,2017-07-12,0.0465538461538462
"3773","OAK",2017,2017-07-20,0.04305
"3774","OAK",2018,2018-05-01,0.019352
"3775","OAK",2018,2018-05-09,0.0222076923076923
"3776","OAK",2018,2018-05-17,0.0319681818181818
"3777","OAK",2018,2018-05-25,0.0305217391304348
"3778","OAK",2018,2018-06-02,0.043388
"3779","OAK",2018,2018-06-10,0.0332769230769231
"3780","OAK",2018,2018-06-18,0.0365681818181818
"3781","OAK",2018,2018-06-26,0.0390538461538462
"3782","OAK",2018,2018-07-04,0.0487307692307692
"3783","OAK",2018,2018-07-12,0.0460346153846154
"3784","OAK",2018,2018-07-20,0.0500739130434783
"3785","OAK",2018,2018-07-28,0.0452115384615385
"3786","OAK",2019,2019-05-01,0.00826666666666667
"3787","OAK",2019,2019-05-09,0.0187272727272727
"3788","OAK",2019,2019-05-25,0.0263807692307692
"3789","OAK",2019,2019-06-02,0.042225
"3790","OAK",2019,2019-06-10,0.035904
"3791","OAK",2019,2019-06-18,0.0367961538461538
"3792","OAK",2019,2019-06-26,0.0237571428571429
"3793","OAK",2019,2019-07-04,0.039464
"3794","OAK",2019,2019-07-12,0.0357041666666667
"3795","OAK",2019,2019-07-20,0.0448
"3796","OAK",2019,2019-07-28,0.0468653846153846
"3797","OAK",2020,2020-05-08,0.0154
"3798","OAK",2020,2020-05-16,0.0134615384615385
"3799","OAK",2020,2020-05-24,0.0291111111111111
"3800","OAK",2020,2020-06-01,0.0322
"3801","OAK",2020,2020-06-09,0.0444423076923077
"3802","OAK",2020,2020-06-25,0.0382884615384615
"3803","OAK",2020,2020-07-03,0.0371076923076923
"3804","OAK",2020,2020-07-11,0.0369333333333333
"3805","OAK",2020,2020-07-19,0.0472071428571429
"3806","OAK",2020,2020-07-27,0.0377869565217391
"3807","OAK",2021,2021-05-01,0.01856
"3808","OAK",2021,2021-05-09,0.0191708333333333
"3809","OAK",2021,2021-05-17,0.0271846153846154
"3810","OAK",2021,2021-05-25,0.0317692307692308
"3811","OAK",2021,2021-06-02,0.0322653846153846
"3812","OAK",2021,2021-06-10,0.0430615384615385
"3813","OAK",2021,2021-06-18,0.032295652173913
"3814","OAK",2021,2021-06-26,0.0401153846153846
"3815","OAK",2021,2021-07-04,0.0400269230769231
"3816","OAK",2021,2021-07-20,0.0381166666666667
"3817","OAK",2022,2022-05-01,0.00905769230769231
"3818","OAK",2022,2022-05-09,0.0215083333333333
"3819","OAK",2022,2022-05-17,0.0196636363636364
"3820","OAK",2022,2022-05-25,0.0273913043478261
"3821","OAK",2022,2022-06-02,0.0366769230769231
"3822","OAK",2022,2022-06-10,0.0395961538461538
"3823","OAK",2022,2022-06-18,0.0419846153846154
"3824","OAK",2022,2022-06-26,0.0499038461538462
"3825","OAK",2022,2022-07-04,0.0366041666666667
"3826","OAK",2022,2022-07-12,0.0513714285714286
"3827","OAK",2022,2022-07-28,0.0497090909090909
"3828","OAK",2023,2023-05-09,0.0262846153846154
"3829","OAK",2023,2023-05-17,0.0362684210526316
"3830","OAK",2023,2023-05-25,0.0270909090909091
"3831","OAK",2023,2023-06-02,0.0359538461538462
"3832","OAK",2023,2023-06-10,0.0410181818181818
"3833","OAK",2023,2023-06-18,0.0450576923076923
"3834","OAK",2023,2023-07-04,0.0469230769230769
"3835","OAK",2023,2023-07-12,0.048384
"3836","OAK",2023,2023-07-20,0.041936
"3837","OAK",2023,2023-07-28,0.0400631578947368
"3838","OAK",2024,2024-05-08,0.0267904761904762
"3839","OAK",2024,2024-05-16,0.034628
"3840","OAK",2024,2024-05-24,0.034252
"3841","OAK",2024,2024-06-09,0.0400884615384615
"3842","OAK",2024,2024-06-17,0.033828
"3843","OAK",2024,2024-06-25,0.0435933333333333
"3844","OAK",2024,2024-07-03,0.0448416666666667
"3845","OAK",2024,2024-07-11,0.047764
"3846","OAK",2024,2024-07-19,0.048155
"3847","OAK",2024,2024-07-27,0.0333153846153846
"3848","OAK",2025,2025-05-01,0.0214083333333333
"3849","OAK",2025,2025-05-09,0.0260576923076923
"3850","OAK",2025,2025-05-17,0.0202409090909091
"3851","OAK",2025,2025-05-25,0.0304052631578947
"3852","OAK",2025,2025-06-02,0.027208
"3853","OAK",2025,2025-06-10,0.0369
"3854","OAK",2025,2025-06-18,0.0349153846153846
"3855","OAK",2025,2025-07-04,0.0391192307692308
"3856","OAK",2025,2025-07-12,0.039525
"3857","OAK",2025,2025-07-20,0.0307291666666667
"3858","OAK",2025,2025-07-28,0.0385434782608696
"3859","PLA",2013,2013-05-01,0.0196333333333333
"3860","PLA",2013,2013-05-09,0.0239619047619048
"3861","PLA",2013,2013-05-17,0.0262263157894737
"3862","PLA",2013,2013-05-25,0.0216076923076923
"3863","PLA",2013,2013-06-02,0.0360238095238095
"3864","PLA",2013,2013-06-10,0.0286411764705882
"3865","PLA",2013,2013-06-18,0.0293454545454545
"3866","PLA",2013,2013-06-26,0.0303
"3867","PLA",2013,2013-07-04,0.0212222222222222
"3868","PLA",2013,2013-07-12,0.03996
"3869","PLA",2013,2013-07-20,0.0384857142857143
"3870","PLA",2013,2013-07-28,0.04626875
"3871","PLA",2014,2014-05-01,0.0245684210526316
"3872","PLA",2014,2014-05-17,0.03175
"3873","PLA",2014,2014-05-25,0.03195
"3874","PLA",2014,2014-06-02,0.0364125
"3875","PLA",2014,2014-06-10,0.0386190476190476
"3876","PLA",2014,2014-06-26,0.0300615384615385
"3877","PLA",2014,2014-07-04,0.0456842105263158
"3878","PLA",2014,2014-07-12,0.0372714285714286
"3879","PLA",2014,2014-07-28,0.0431619047619048
"3880","PLA",2015,2015-05-01,0.02992
"3881","PLA",2015,2015-05-09,0.0259181818181818
"3882","PLA",2015,2015-05-17,0.0260555555555556
"3883","PLA",2015,2015-05-25,0.0248578947368421
"3884","PLA",2015,2015-06-10,0.0223888888888889
"3885","PLA",2015,2015-06-18,0.0270052631578947
"3886","PLA",2015,2015-06-26,0.03771
"3887","PLA",2015,2015-07-04,0.0310190476190476
"3888","PLA",2015,2015-07-12,0.0259111111111111
"3889","PLA",2015,2015-07-20,0.030325
"3890","PLA",2015,2015-07-28,0.0406666666666667
"3891","PLA",2016,2016-05-08,0.0239
"3892","PLA",2016,2016-05-16,0.0307555555555556
"3893","PLA",2016,2016-05-24,0.0281555555555556
"3894","PLA",2016,2016-06-01,0.02981
"3895","PLA",2016,2016-06-09,0.0316952380952381
"3896","PLA",2016,2016-06-17,0.0382285714285714
"3897","PLA",2016,2016-06-25,0.0425666666666667
"3898","PLA",2016,2016-07-11,0.03569
"3899","PLA",2016,2016-07-19,0.0273473684210526
"3900","PLA",2016,2016-07-27,0.0338555555555556
"3901","PLA",2017,2017-05-01,0.0182571428571429
"3902","PLA",2017,2017-05-09,0.0314526315789474
"3903","PLA",2017,2017-05-17,0.02698
"3904","PLA",2017,2017-05-25,0.0389473684210526
"3905","PLA",2017,2017-06-02,0.03435
"3906","PLA",2017,2017-06-10,0.0302166666666667
"3907","PLA",2017,2017-06-18,0.0327523809523809
"3908","PLA",2017,2017-06-26,0.040535
"3909","PLA",2017,2017-07-04,0.0288052631578947
"3910","PLA",2017,2017-07-12,0.0361368421052632
"3911","PLA",2017,2017-07-20,0.03022
"3912","PLA",2018,2018-05-01,0.0266538461538462
"3913","PLA",2018,2018-05-09,0.018725
"3914","PLA",2018,2018-05-17,0.0296619047619048
"3915","PLA",2018,2018-05-25,0.0238904761904762
"3916","PLA",2018,2018-06-02,0.0360333333333333
"3917","PLA",2018,2018-06-10,0.0245571428571429
"3918","PLA",2018,2018-06-18,0.0345190476190476
"3919","PLA",2018,2018-06-26,0.0312222222222222
"3920","PLA",2018,2018-07-04,0.03792
"3921","PLA",2018,2018-07-12,0.0329047619047619
"3922","PLA",2018,2018-07-28,0.0303857142857143
"3923","PLA",2019,2019-05-01,0.0254571428571429
"3924","PLA",2019,2019-05-09,0.0219375
"3925","PLA",2019,2019-05-25,0.02589375
"3926","PLA",2019,2019-06-02,0.03146875
"3927","PLA",2019,2019-06-10,0.0277368421052632
"3928","PLA",2019,2019-06-18,0.0282238095238095
"3929","PLA",2019,2019-06-26,0.0233
"3930","PLA",2019,2019-07-04,0.0294421052631579
"3931","PLA",2019,2019-07-12,0.0267111111111111
"3932","PLA",2019,2019-07-20,0.0303952380952381
"3933","PLA",2019,2019-07-28,0.0374428571428571
"3934","PLA",2020,2020-05-08,0.0194578947368421
"3935","PLA",2020,2020-05-16,0.0191555555555556
"3936","PLA",2020,2020-05-24,0.03392
"3937","PLA",2020,2020-06-01,0.0327333333333333
"3938","PLA",2020,2020-06-09,0.0385190476190476
"3939","PLA",2020,2020-06-25,0.025175
"3940","PLA",2020,2020-07-03,0.0253272727272727
"3941","PLA",2020,2020-07-11,0.0324153846153846
"3942","PLA",2020,2020-07-19,0.0238
"3943","PLA",2020,2020-07-27,0.0283125
"3944","PLA",2021,2021-05-01,0.019285
"3945","PLA",2021,2021-05-09,0.0253421052631579
"3946","PLA",2021,2021-05-25,0.0196294117647059
"3947","PLA",2021,2021-06-02,0.0284904761904762
"3948","PLA",2021,2021-06-10,0.0310047619047619
"3949","PLA",2021,2021-06-18,0.0248166666666667
"3950","PLA",2021,2021-06-26,0.0319333333333333
"3951","PLA",2021,2021-07-04,0.03082
"3952","PLA",2021,2021-07-20,0.0361153846153846
"3953","PLA",2021,2021-07-28,0.0341363636363636
"3954","PLA",2022,2022-05-01,0.0235809523809524
"3955","PLA",2022,2022-05-09,0.0343476190476191
"3956","PLA",2022,2022-05-17,0.03165
"3957","PLA",2022,2022-05-25,0.0319714285714286
"3958","PLA",2022,2022-06-02,0.0336333333333333
"3959","PLA",2022,2022-06-10,0.0252
"3960","PLA",2022,2022-06-18,0.0320285714285714
"3961","PLA",2022,2022-06-26,0.0295
"3962","PLA",2022,2022-07-04,0.0195714285714286
"3963","PLA",2022,2022-07-12,0.0298894736842105
"3964","PLA",2022,2022-07-20,0.02348
"3965","PLA",2022,2022-07-28,0.02872
"3966","PLA",2023,2023-05-09,0.0229333333333333
"3967","PLA",2023,2023-05-17,0.0355578947368421
"3968","PLA",2023,2023-05-25,0.0314777777777778
"3969","PLA",2023,2023-06-02,0.0294714285714286
"3970","PLA",2023,2023-06-10,0.02744
"3971","PLA",2023,2023-06-18,0.0247125
"3972","PLA",2023,2023-06-26,0.0215142857142857
"3973","PLA",2023,2023-07-04,0.029005
"3974","PLA",2023,2023-07-12,0.02744
"3975","PLA",2023,2023-07-20,0.023995
"3976","PLA",2023,2023-07-28,0.026745
"3977","PLA",2024,2024-05-08,0.0223
"3978","PLA",2024,2024-05-16,0.0307
"3979","PLA",2024,2024-05-24,0.03231
"3980","PLA",2024,2024-06-09,0.0354142857142857
"3981","PLA",2024,2024-06-17,0.02315
"3982","PLA",2024,2024-06-25,0.0275210526315789
"3983","PLA",2024,2024-07-03,0.0257307692307692
"3984","PLA",2024,2024-07-11,0.02155
"3985","PLA",2024,2024-07-19,0.03385
"3986","PLA",2024,2024-07-27,0.0208388888888889
"3987","PLA",2025,2025-05-01,0.0187333333333333
"3988","PLA",2025,2025-05-09,0.0276619047619048
"3989","PLA",2025,2025-05-17,0.0251190476190476
"3990","PLA",2025,2025-05-25,0.0274
"3991","PLA",2025,2025-06-02,0.0273210526315789
"3992","PLA",2025,2025-06-10,0.0208909090909091
"3993","PLA",2025,2025-06-18,0.0304470588235294
"3994","PLA",2025,2025-07-04,0.0255285714285714
"3995","PLA",2025,2025-07-12,0.0190333333333333
"3996","PLA",2025,2025-07-20,0.02032
"3997","PLA",2025,2025-07-28,0.0252263157894737
"3998","PS",2013,2013-05-01,0.0316625
"3999","PS",2013,2013-05-09,0.0325952380952381
"4000","PS",2013,2013-05-17,0.025052380952381
"4001","PS",2013,2013-05-25,0.0296583333333333
"4002","PS",2013,2013-06-10,0.0186142857142857
"4003","PS",2013,2013-06-18,0.0262863636363636
"4004","PS",2013,2013-06-26,0.0101954545454545
"4005","PS",2013,2013-07-04,0.0295857142857143
"4006","PS",2013,2013-07-12,0.0121
"4007","PS",2013,2013-07-20,0.0160272727272727
"4008","PS",2013,2013-07-28,0.0163380952380952
"4009","PS",2014,2014-05-01,0.0274125
"4010","PS",2014,2014-05-17,0.0276818181818182
"4011","PS",2014,2014-05-25,0.01
"4012","PS",2014,2014-06-02,0.0206916666666667
"4013","PS",2014,2014-06-10,0.0155947368421053
"4014","PS",2014,2014-06-18,0.0114923076923077
"4015","PS",2014,2014-06-26,0.00808181818181818
"4016","PS",2014,2014-07-04,0.0141
"4017","PS",2014,2014-07-12,0.00548571428571429
"4018","PS",2014,2014-07-20,0.0101666666666667
"4019","PS",2014,2014-07-28,0.0153785714285714
"4020","PS",2015,2015-05-01,0.0329818181818182
"4021","PS",2015,2015-05-09,0.01889375
"4022","PS",2015,2015-05-17,0.0210153846153846
"4023","PS",2015,2015-05-25,0.0185363636363636
"4024","PS",2015,2015-06-10,0.00645833333333333
"4025","PS",2015,2015-06-18,0.00266111111111111
"4026","PS",2015,2015-06-26,0.00329285714285714
"4027","PS",2015,2015-07-04,0.00626842105263158
"4028","PS",2015,2015-07-12,0.00548666666666667
"4029","PS",2015,2015-07-20,0.0155
"4030","PS",2015,2015-07-28,0.0201947368421053
"4031","PS",2016,2016-05-08,0.02216
"4032","PS",2016,2016-05-16,0.0176384615384615
"4033","PS",2016,2016-05-24,0.0195208333333333
"4034","PS",2016,2016-06-01,0.008784
"4035","PS",2016,2016-06-09,0.00893157894736842
"4036","PS",2016,2016-06-17,0.0182625
"4037","PS",2016,2016-06-25,0.00761304347826087
"4038","PS",2016,2016-07-11,0.00241666666666667
"4039","PS",2016,2016-07-19,0.00881666666666667
"4040","PS",2016,2016-07-27,0.00393333333333333
"4041","PS",2017,2017-05-01,0.0236521739130435
"4042","PS",2017,2017-05-09,0.0166333333333333
"4043","PS",2017,2017-05-17,0.0108083333333333
"4044","PS",2017,2017-05-25,0.0124333333333333
"4045","PS",2017,2017-06-02,0.0088
"4046","PS",2017,2017-06-10,0.0133307692307692
"4047","PS",2017,2017-06-18,0.0172434782608696
"4048","PS",2017,2017-06-26,0.0116666666666667
"4049","PS",2017,2017-07-04,0.0110173913043478
"4050","PS",2017,2017-07-12,0.0107
"4051","PS",2017,2017-07-20,0.0131434782608696
"4052","PS",2018,2018-05-01,0.0280086956521739
"4053","PS",2018,2018-05-09,0.00943809523809524
"4054","PS",2018,2018-05-17,0.0151230769230769
"4055","PS",2018,2018-05-25,0.01919
"4056","PS",2018,2018-06-02,0.01932
"4057","PS",2018,2018-06-10,0.0210666666666667
"4058","PS",2018,2018-06-18,0.0144809523809524
"4059","PS",2018,2018-06-26,0.0146904761904762
"4060","PS",2018,2018-07-04,0.015775
"4061","PS",2018,2018-07-12,0.0103227272727273
"4062","PS",2018,2018-07-20,0.012925
"4063","PS",2018,2018-07-28,0.0172272727272727
"4064","PS",2019,2019-05-01,0.0202
"4065","PS",2019,2019-05-09,0.0233625
"4066","PS",2019,2019-05-25,0.00805
"4067","PS",2019,2019-06-02,0.00676086956521739
"4068","PS",2019,2019-06-10,0.0140588235294118
"4069","PS",2019,2019-06-18,0.0120277777777778
"4070","PS",2019,2019-06-26,0.00802857142857143
"4071","PS",2019,2019-07-04,0.0064
"4072","PS",2019,2019-07-12,0.0048
"4073","PS",2019,2019-07-20,0.00796666666666667
"4074","PS",2019,2019-07-28,0.0199933333333333
"4075","PS",2020,2020-05-08,0.03475
"4076","PS",2020,2020-05-16,0.018345
"4077","PS",2020,2020-05-24,0.0125583333333333
"4078","PS",2020,2020-06-01,0.0118071428571429
"4079","PS",2020,2020-06-09,0.02954
"4080","PS",2020,2020-06-25,0.00693125
"4081","PS",2020,2020-07-03,0.0160647058823529
"4082","PS",2020,2020-07-11,0.0159214285714286
"4083","PS",2020,2020-07-19,0.0103136363636364
"4084","PS",2020,2020-07-27,0.01644
"4085","PS",2021,2021-05-01,0.0237666666666667
"4086","PS",2021,2021-05-09,0.0247611111111111
"4087","PS",2021,2021-05-17,0.0289
"4088","PS",2021,2021-05-25,0.0171708333333333
"4089","PS",2021,2021-06-02,0.01112
"4090","PS",2021,2021-06-10,0.00929090909090909
"4091","PS",2021,2021-06-18,0.0105
"4092","PS",2021,2021-06-26,0.0174153846153846
"4093","PS",2021,2021-07-04,0.0119958333333333
"4094","PS",2021,2021-07-20,0.0151866666666667
"4095","PS",2021,2021-07-28,0.0116866666666667
"4096","PS",2022,2022-05-01,0.0228666666666667
"4097","PS",2022,2022-05-09,0.0343916666666667
"4098","PS",2022,2022-05-17,0.01113
"4099","PS",2022,2022-05-25,0.0220208333333333
"4100","PS",2022,2022-06-02,0.0210739130434783
"4101","PS",2022,2022-06-10,0.01425
"4102","PS",2022,2022-06-18,0.0122117647058824
"4103","PS",2022,2022-06-26,0.0188541666666667
"4104","PS",2022,2022-07-04,0.01441
"4105","PS",2022,2022-07-12,0.0184785714285714
"4106","PS",2022,2022-07-20,0.011775
"4107","PS",2022,2022-07-28,0.013575
"4108","PS",2023,2023-05-09,0.0219368421052632
"4109","PS",2023,2023-05-17,0.0180428571428571
"4110","PS",2023,2023-05-25,0.0289727272727273
"4111","PS",2023,2023-06-02,0.0249
"4112","PS",2023,2023-06-10,0.0149666666666667
"4113","PS",2023,2023-06-18,0.0231
"4114","PS",2023,2023-06-26,0.026675
"4115","PS",2023,2023-07-04,0.0144181818181818
"4116","PS",2023,2023-07-12,0.0209142857142857
"4117","PS",2023,2023-07-20,0.0139777777777778
"4118","PS",2023,2023-07-28,0.0161
"4119","PS",2024,2024-05-08,0.0175086956521739
"4120","PS",2024,2024-05-16,0.02548
"4121","PS",2024,2024-05-24,0.012475
"4122","PS",2024,2024-06-09,0.013752380952381
"4123","PS",2024,2024-06-17,0.0191727272727273
"4124","PS",2024,2024-06-25,0.0084
"4125","PS",2024,2024-07-03,0.0107928571428571
"4126","PS",2024,2024-07-11,0.00814545454545455
"4127","PS",2024,2024-07-19,0.00782777777777778
"4128","PS",2024,2024-07-27,0.0103714285714286
"4129","PS",2025,2025-05-01,0.02085
"4130","PS",2025,2025-05-09,0.0195375
"4131","PS",2025,2025-05-17,0.0126952380952381
"4132","PS",2025,2025-05-25,0.0165363636363636
"4133","PS",2025,2025-06-02,0.0144133333333333
"4134","PS",2025,2025-06-10,0.0111611111111111
"4135","PS",2025,2025-06-18,0.0126478260869565
"4136","PS",2025,2025-07-04,0.01302
"4137","PS",2025,2025-07-12,0.014095652173913
"4138","PS",2025,2025-07-20,0.012725
"4139","PS",2025,2025-07-28,0.00990454545454545
"4140","QUI",2013,2013-05-01,0.0342181818181818
"4141","QUI",2013,2013-05-09,0.039472
"4142","QUI",2013,2013-05-17,0.0240115384615385
"4143","QUI",2013,2013-05-25,0.0200739130434783
"4144","QUI",2013,2013-06-02,0.01835
"4145","QUI",2013,2013-06-10,0.0108130434782609
"4146","QUI",2013,2013-06-18,0.0180666666666667
"4147","QUI",2013,2013-06-26,0.0101555555555556
"4148","QUI",2013,2013-07-12,0.0213947368421053
"4149","QUI",2013,2013-07-20,0.0241333333333333
"4150","QUI",2013,2013-07-28,0.0184666666666667
"4151","QUI",2014,2014-05-01,0.043836
"4152","QUI",2014,2014-05-17,0.0426916666666667
"4153","QUI",2014,2014-05-25,0.0203681818181818
"4154","QUI",2014,2014-06-02,0.03217
"4155","QUI",2014,2014-06-10,0.02877
"4156","QUI",2014,2014-06-18,0.0147272727272727
"4157","QUI",2014,2014-06-26,0.0117833333333333
"4158","QUI",2014,2014-07-04,0.0134384615384615
"4159","QUI",2014,2014-07-12,0.0133571428571429
"4160","QUI",2014,2014-07-20,0.01795
"4161","QUI",2014,2014-07-28,0.0136916666666667
"4162","QUI",2015,2015-05-01,0.0424190476190476
"4163","QUI",2015,2015-05-09,0.018065
"4164","QUI",2015,2015-05-17,0.0233368421052632
"4165","QUI",2015,2015-05-25,0.01775625
"4166","QUI",2015,2015-06-10,0.00594
"4167","QUI",2015,2015-06-18,0.00069375
"4168","QUI",2015,2015-06-26,0.0124153846153846
"4169","QUI",2015,2015-07-04,0.0054125
"4170","QUI",2015,2015-07-12,-0.00527826086956522
"4171","QUI",2015,2015-07-20,0.00271904761904762
"4172","QUI",2015,2015-07-28,0.00902
"4173","QUI",2016,2016-05-08,0.0271291666666667
"4174","QUI",2016,2016-05-16,0.0217611111111111
"4175","QUI",2016,2016-05-24,0.0150769230769231
"4176","QUI",2016,2016-06-01,0.007764
"4177","QUI",2016,2016-06-09,0.00846470588235294
"4178","QUI",2016,2016-06-17,0.01795
"4179","QUI",2016,2016-06-25,0.00650555555555556
"4180","QUI",2016,2016-07-11,0.00538260869565217
"4181","QUI",2016,2016-07-19,0.000982352941176471
"4182","QUI",2016,2016-07-27,0.00288571428571429
"4183","QUI",2017,2017-05-01,0.0243086956521739
"4184","QUI",2017,2017-05-09,0.016016
"4185","QUI",2017,2017-05-17,0.0119090909090909
"4186","QUI",2017,2017-05-25,0.01265
"4187","QUI",2017,2017-06-02,0.0178
"4188","QUI",2017,2017-06-10,0.0193916666666667
"4189","QUI",2017,2017-06-26,0.01895
"4190","QUI",2017,2017-07-04,0.0162782608695652
"4191","QUI",2017,2017-07-12,0.0135
"4192","QUI",2017,2017-07-20,0.02478
"4193","QUI",2018,2018-05-01,0.025128
"4194","QUI",2018,2018-05-09,0.007716
"4195","QUI",2018,2018-05-17,0.0193428571428571
"4196","QUI",2018,2018-05-25,0.0176555555555556
"4197","QUI",2018,2018-06-02,0.01756
"4198","QUI",2018,2018-06-10,0.02172
"4199","QUI",2018,2018-06-18,0.01324
"4200","QUI",2018,2018-06-26,0.012868
"4201","QUI",2018,2018-07-04,0.0225428571428571
"4202","QUI",2018,2018-07-12,0.00834
"4203","QUI",2018,2018-07-20,0.01266
"4204","QUI",2018,2018-07-28,0.0132166666666667
"4205","QUI",2019,2019-05-01,0.023465
"4206","QUI",2019,2019-05-09,0.0287111111111111
"4207","QUI",2019,2019-05-25,-0.000225
"4208","QUI",2019,2019-06-02,0.005624
"4209","QUI",2019,2019-06-10,0.01454
"4210","QUI",2019,2019-06-18,0.0123166666666667
"4211","QUI",2019,2019-06-26,0.0122875
"4212","QUI",2019,2019-07-12,0.00703157894736842
"4213","QUI",2019,2019-07-20,0.0192428571428571
"4214","QUI",2019,2019-07-28,0.01215
"4215","QUI",2020,2020-05-08,0.042516
"4216","QUI",2020,2020-05-16,0.0223
"4217","QUI",2020,2020-05-24,0.0172428571428571
"4218","QUI",2020,2020-06-01,0.0177888888888889
"4219","QUI",2020,2020-06-09,0.03925
"4220","QUI",2020,2020-06-25,0.01233
"4221","QUI",2020,2020-07-03,0.02382
"4222","QUI",2020,2020-07-11,0.0114190476190476
"4223","QUI",2020,2020-07-19,0.0170857142857143
"4224","QUI",2020,2020-07-27,0.008604
"4225","QUI",2021,2021-05-01,0.038352380952381
"4226","QUI",2021,2021-05-09,0.03993125
"4227","QUI",2021,2021-05-17,0.044985
"4228","QUI",2021,2021-05-25,0.0337636363636364
"4229","QUI",2021,2021-06-02,0.0105083333333333
"4230","QUI",2021,2021-06-10,0.0142153846153846
"4231","QUI",2021,2021-06-18,0.0205952380952381
"4232","QUI",2021,2021-06-26,0.0233285714285714
"4233","QUI",2021,2021-07-04,0.0161894736842105
"4234","QUI",2021,2021-07-20,0.0218190476190476
"4235","QUI",2021,2021-07-28,0.0124277777777778
"4236","QUI",2022,2022-05-01,0.0325173913043478
"4237","QUI",2022,2022-05-09,0.039764
"4238","QUI",2022,2022-05-17,0.0190115384615385
"4239","QUI",2022,2022-05-25,0.0241863636363636
"4240","QUI",2022,2022-06-02,0.0204190476190476
"4241","QUI",2022,2022-06-10,0.0194555555555556
"4242","QUI",2022,2022-06-18,-0.00263684210526316
"4243","QUI",2022,2022-06-26,0.01339375
"4244","QUI",2022,2022-07-04,0.00316
"4245","QUI",2022,2022-07-12,0.0215428571428571
"4246","QUI",2022,2022-07-20,0.011475
"4247","QUI",2022,2022-07-28,0.00857894736842105
"4248","QUI",2023,2023-05-09,0.0210428571428571
"4249","QUI",2023,2023-05-25,0.0446
"4250","QUI",2023,2023-06-02,0.0363304347826087
"4251","QUI",2023,2023-06-10,0.0187684210526316
"4252","QUI",2023,2023-06-18,0.0252714285714286
"4253","QUI",2023,2023-06-26,0.023535
"4254","QUI",2023,2023-07-04,0.0242
"4255","QUI",2023,2023-07-12,0.0136095238095238
"4256","QUI",2023,2023-07-20,0.0155875
"4257","QUI",2023,2023-07-28,0.018716
"4258","QUI",2024,2024-05-08,0.02008
"4259","QUI",2024,2024-05-16,0.03293
"4260","QUI",2024,2024-05-24,0.0272578947368421
"4261","QUI",2024,2024-06-09,0.0147208333333333
"4262","QUI",2024,2024-06-17,0.0151208333333333
"4263","QUI",2024,2024-06-25,0.0151181818181818
"4264","QUI",2024,2024-07-03,0.00939090909090909
"4265","QUI",2024,2024-07-11,0.00931304347826087
"4266","QUI",2024,2024-07-19,0.011775
"4267","QUI",2024,2024-07-27,0.0074125
"4268","QUI",2025,2025-05-01,0.029408
"4269","QUI",2025,2025-05-09,0.0292875
"4270","QUI",2025,2025-05-17,0.022804347826087
"4271","QUI",2025,2025-05-25,0.0252208333333333
"4272","QUI",2025,2025-06-02,0.0229428571428571
"4273","QUI",2025,2025-06-10,0.0164190476190476
"4274","QUI",2025,2025-06-18,0.0164076923076923
"4275","QUI",2025,2025-07-04,0.01625
"4276","QUI",2025,2025-07-12,0.0165809523809524
"4277","QUI",2025,2025-07-20,0.0185666666666667
"4278","QUI",2025,2025-07-28,0.0132578947368421
"4279","REF",2013,2013-05-01,0.0315
"4280","REF",2013,2013-05-09,0.0477083333333333
"4281","REF",2013,2013-05-17,0.0369222222222222
"4282","REF",2013,2013-05-25,0.0503
"4283","REF",2013,2013-06-02,0.0221
"4284","REF",2013,2013-06-10,0.0452285714285714
"4285","REF",2013,2013-06-18,0.0394769230769231
"4286","REF",2013,2013-06-26,0.0309571428571429
"4287","REF",2013,2013-07-04,0.02235
"4288","REF",2013,2013-07-12,0.03123
"4289","REF",2013,2013-07-20,0.0319
"4290","REF",2013,2013-07-28,0.0334
"4291","REF",2014,2014-05-01,0.0598428571428571
"4292","REF",2014,2014-05-17,0.03785
"4293","REF",2014,2014-05-25,0.0318428571428571
"4294","REF",2014,2014-06-02,0.0293
"4295","REF",2014,2014-06-10,0.0266928571428571
"4296","REF",2014,2014-06-18,0.0277142857142857
"4297","REF",2014,2014-06-26,0.0260090909090909
"4298","REF",2014,2014-07-04,0.0245777777777778
"4299","REF",2014,2014-07-12,0.0242428571428571
"4300","REF",2014,2014-07-20,0.0210285714285714
"4301","REF",2014,2014-07-28,0.037
"4302","REF",2015,2015-05-01,0.0472444444444444
"4303","REF",2015,2015-05-09,0.0318
