Pop,Date,Time,Plant_ID,Loc,Year,L_area,L_weight,Trichomes,Conc,herb_p,Leaves,Height,SLA
MOR,7/17/2023,Late,MOR-4F,Garden,2023,1.29525,0.0078,115.5,0.632415011,0.2,39,23,166.0576923
MOR,7/28/2023,Late,MOR-4F,Garden,2023,1.29525,0.0078,115.5,0.632415011,0.3,NA,NA,166.0576923
MOR,8/3/2023,Late,MOR-4F,Garden,2023,1.29525,0.0078,115.5,0.632415011,0.1,32,24,166.0576923
MOR,8/7/2023,Late,MOR-4F,Garden,2023,1.29525,0.0078,115.5,0.632415011,0.15,NA,NA,166.0576923
MOR,8/15/2023,Late,MOR-4F,Garden,2023,1.29525,0.0078,115.5,0.632415011,0.15,NA,NA,166.0576923
MOR,6/5/2023,Early,MOR-6A,Garden,2023,1.3465,0.0077,113,0.866358906,0.01,NA,NA,174.8701299
MOR,6/12/2023,Early,MOR-6A,Garden,2023,1.3465,0.0077,113,0.866358906,0.05,14,19,174.8701299
MOR,6/20/2023,Mid,MOR-6A,Garden,2023,1.3465,0.0077,113,0.866358906,0.28,NA,NA,174.8701299
MOR,6/29/2023,Mid,MOR-6A,Garden,2023,1.3465,0.0077,113,0.866358906,0.15,22,34,174.8701299
MOR,7/3/2023,Mid,MOR-6A,Garden,2023,1.3465,0.0077,113,0.866358906,0.04,NA,NA,174.8701299
MOR,7/10/2023,Mid,MOR-6A,Garden,2023,1.3465,0.0077,113,0.866358906,0.02,NA,NA,174.8701299
MOR,7/17/2023,Late,MOR-6A,Garden,2023,1.3465,0.0077,113,0.866358906,0.12,37,28,174.8701299
MOR,7/28/2023,Late,MOR-6A,Garden,2023,1.3465,0.0077,113,0.866358906,0.04,NA,NA,174.8701299
MOR,8/3/2023,Late,MOR-6A,Garden,2023,1.3465,0.0077,113,0.866358906,0.3,32,25,174.8701299
MOR,8/7/2023,Late,MOR-6A,Garden,2023,1.3465,0.0077,113,0.866358906,0.07,NA,NA,174.8701299
MOR,8/15/2023,Late,MOR-6A,Garden,2023,1.3465,0.0077,113,0.866358906,0.2,NA,NA,174.8701299
MOR,5/31/2023,Early,MOR-6C,Garden,2023,1.14575,0.00695,121,0.459288342,0.01,10,10,164.8561151
MOR,6/5/2023,Early,MOR-6C,Garden,2023,1.14575,0.00695,121,0.459288342,0.02,NA,NA,164.8561151
MOR,6/20/2023,Mid,MOR-6C,Garden,2023,1.14575,0.00695,121,0.459288342,0.01,NA,NA,164.8561151
MOR,6/29/2023,Mid,MOR-6C,Garden,2023,1.14575,0.00695,121,0.459288342,0.02,24,24,164.8561151
MOR,7/3/2023,Mid,MOR-6C,Garden,2023,1.14575,0.00695,121,0.459288342,0.01,NA,NA,164.8561151
MOR,7/17/2023,Late,MOR-6C,Garden,2023,1.14575,0.00695,121,0.459288342,0.03,47,26,164.8561151
MOR,7/28/2023,Late,MOR-6C,Garden,2023,1.14575,0.00695,121,0.459288342,0.05,NA,NA,164.8561151
MOR,8/3/2023,Late,MOR-6C,Garden,2023,1.14575,0.00695,121,0.459288342,0.03,37,27,164.8561151
MOR,8/7/2023,Late,MOR-6C,Garden,2023,1.14575,0.00695,121,0.459288342,0.03,NA,NA,164.8561151
MOR,8/15/2023,Late,MOR-6C,Garden,2023,1.14575,0.00695,121,0.459288342,0.02,NA,NA,164.8561151
MOR,6/5/2023,Early,MOR-6D,Garden,2023,1.466,0.00905,136.25,0.79729388,0.17,NA,NA,161.9889503
MOR,6/12/2023,Early,MOR-6D,Garden,2023,1.466,0.00905,136.25,0.79729388,0.15,29,19,161.9889503
MOR,6/20/2023,Mid,MOR-6D,Garden,2023,1.466,0.00905,136.25,0.79729388,0.2,NA,NA,161.9889503
MOR,6/29/2023,Mid,MOR-6D,Garden,2023,1.466,0.00905,136.25,0.79729388,0.12,36,22,161.9889503
MOR,7/3/2023,Mid,MOR-6D,Garden,2023,1.466,0.00905,136.25,0.79729388,0.03,NA,NA,161.9889503
MOR,7/10/2023,Mid,MOR-6D,Garden,2023,1.466,0.00905,136.25,0.79729388,0.02,NA,NA,161.9889503
MOR,7/17/2023,Late,MOR-6D,Garden,2023,1.466,0.00905,136.25,0.79729388,0.07,45,23,161.9889503
MOR,7/28/2023,Late,MOR-6D,Garden,2023,1.466,0.00905,136.25,0.79729388,0.02,NA,NA,161.9889503
MOR,8/3/2023,Late,MOR-6D,Garden,2023,1.466,0.00905,136.25,0.79729388,0.01,48,20,161.9889503
MOR,8/7/2023,Late,MOR-6D,Garden,2023,1.466,0.00905,136.25,0.79729388,0.01,NA,NA,161.9889503
MOR,8/15/2023,Late,MOR-6D,Garden,2023,1.466,0.00905,136.25,0.79729388,0.2,NA,NA,161.9889503
N2,6/20/2023,Mid,N2-5A,Garden,2023,1.51925,0.011075,71,0.25211812,0,NA,NA,137.1783296
N2,6/29/2023,Mid,N2-5A,Garden,2023,1.51925,0.011075,71,0.25211812,0.05,10,14,137.1783296
N2,7/3/2023,Mid,N2-5A,Garden,2023,1.51925,0.011075,71,0.25211812,0.1,NA,NA,137.1783296
N2,7/10/2023,Mid,N2-5A,Garden,2023,1.51925,0.011075,71,0.25211812,0.3,NA,NA,137.1783296
N2,7/17/2023,Late,N2-5A,Garden,2023,1.51925,0.011075,71,0.25211812,0.07,15,23,137.1783296
N2,7/28/2023,Late,N2-5A,Garden,2023,1.51925,0.011075,71,0.25211812,0.1,NA,NA,137.1783296
N2,8/7/2023,Late,N2-5A,Garden,2023,1.51925,0.011075,71,0.25211812,0.1,NA,NA,137.1783296
N2,8/15/2023,Late,N2-5A,Garden,2023,1.51925,0.011075,71,0.25211812,0.3,NA,NA,137.1783296
N2,5/31/2023,Early,N2-5B,Garden,2023,1.1765,0.0074,56.75,0.250284936,0.07,13,7,158.9864865
N2,6/5/2023,Early,N2-5B,Garden,2023,1.1765,0.0074,56.75,0.250284936,0.05,NA,NA,158.9864865
N2,6/12/2023,Early,N2-5B,Garden,2023,1.1765,0.0074,56.75,0.250284936,0.03,13,7,158.9864865
N2,6/20/2023,Mid,N2-5B,Garden,2023,1.1765,0.0074,56.75,0.250284936,0.02,NA,NA,158.9864865
N2,6/29/2023,Mid,N2-5B,Garden,2023,1.1765,0.0074,56.75,0.250284936,0.01,19,14,158.9864865
N2,7/10/2023,Mid,N2-5B,Garden,2023,1.1765,0.0074,56.75,0.250284936,0.01,NA,NA,158.9864865
N2,7/17/2023,Late,N2-5B,Garden,2023,1.1765,0.0074,56.75,0.250284936,0.02,22,19,158.9864865
N2,7/28/2023,Late,N2-5B,Garden,2023,1.1765,0.0074,56.75,0.250284936,0.07,NA,NA,158.9864865
N2,8/3/2023,Late,N2-5B,Garden,2023,1.1765,0.0074,56.75,0.250284936,0.05,21,21,158.9864865
N2,8/7/2023,Late,N2-5B,Garden,2023,1.1765,0.0074,56.75,0.250284936,0.04,NA,NA,158.9864865
N2,8/15/2023,Late,N2-5B,Garden,2023,1.1765,0.0074,56.75,0.250284936,0.04,NA,NA,158.9864865
N2,5/31/2023,Early,N2-6A,Garden,2023,1.10575,0.006325,54.75,0.232644353,0.07,6,6,174.8221344
N2,6/5/2023,Early,N2-6A,Garden,2023,1.10575,0.006325,54.75,0.232644353,0.03,NA,NA,174.8221344
N2,6/12/2023,Early,N2-6A,Garden,2023,1.10575,0.006325,54.75,0.232644353,0.03,8,7,174.8221344
N2,6/20/2023,Mid,N2-6A,Garden,2023,1.10575,0.006325,54.75,0.232644353,0.01,NA,NA,174.8221344
N2,7/10/2023,Mid,N2-6A,Garden,2023,1.10575,0.006325,54.75,0.232644353,0.01,NA,NA,174.8221344
N2,7/17/2023,Late,N2-6A,Garden,2023,1.10575,0.006325,54.75,0.232644353,0.01,23,23,174.8221344
N2,7/28/2023,Late,N2-6A,Garden,2023,1.10575,0.006325,54.75,0.232644353,0.03,NA,NA,174.8221344
N2,8/7/2023,Late,N2-6A,Garden,2023,1.10575,0.006325,54.75,0.232644353,0.02,NA,NA,174.8221344
N2,8/15/2023,Late,N2-6A,Garden,2023,1.10575,0.006325,54.75,0.232644353,0.03,NA,NA,174.8221344
N2,5/31/2023,Early,N2-6B,Garden,2023,0.762,0.0053,77.25,0.623328507,0.4,8,10,143.7735849
N2,6/5/2023,Early,N2-6B,Garden,2023,0.762,0.0053,77.25,0.623328507,0.9,NA,NA,143.7735849
N2,6/12/2023,Early,N2-6B,Garden,2023,0.762,0.0053,77.25,0.623328507,0.8,9,10,143.7735849
N2,6/20/2023,Mid,N2-6B,Garden,2023,0.762,0.0053,77.25,0.623328507,0.03,NA,NA,143.7735849
N2,6/29/2023,Mid,N2-6B,Garden,2023,0.762,0.0053,77.25,0.623328507,0.05,16,17,143.7735849
N2,7/3/2023,Mid,N2-6B,Garden,2023,0.762,0.0053,77.25,0.623328507,0.02,NA,NA,143.7735849
N2,7/10/2023,Mid,N2-6B,Garden,2023,0.762,0.0053,77.25,0.623328507,0.02,NA,NA,143.7735849
N2,7/17/2023,Late,N2-6B,Garden,2023,0.762,0.0053,77.25,0.623328507,0.3,17,24,143.7735849
N2,7/28/2023,Late,N2-6B,Garden,2023,0.762,0.0053,77.25,0.623328507,0.15,NA,NA,143.7735849
N2,8/7/2023,Late,N2-6B,Garden,2023,0.762,0.0053,77.25,0.623328507,0.05,NA,NA,143.7735849
N2,8/15/2023,Late,N2-6B,Garden,2023,0.762,0.0053,77.25,0.623328507,0.07,NA,NA,143.7735849
N5,5/31/2023,Early,N5-3F,Garden,2023,1.18725,0.006875,87,0.625790917,0.03,13,12,172.6909091
N5,6/5/2023,Early,N5-3F,Garden,2023,1.18725,0.006875,87,0.625790917,0.01,NA,NA,172.6909091
N5,6/12/2023,Early,N5-3F,Garden,2023,1.18725,0.006875,87,0.625790917,0.03,20,19,172.6909091
N5,6/20/2023,Mid,N5-3F,Garden,2023,1.18725,0.006875,87,0.625790917,0.07,NA,NA,172.6909091
N5,6/29/2023,Mid,N5-3F,Garden,2023,1.18725,0.006875,87,0.625790917,0.07,26,24,172.6909091
N5,7/3/2023,Mid,N5-3F,Garden,2023,1.18725,0.006875,87,0.625790917,0.01,NA,NA,172.6909091
N5,7/17/2023,Late,N5-3F,Garden,2023,1.18725,0.006875,87,0.625790917,0.95,28,22,172.6909091
N5,7/28/2023,Late,N5-3F,Garden,2023,1.18725,0.006875,87,0.625790917,0.01,NA,NA,172.6909091
N5,8/3/2023,Late,N5-3F,Garden,2023,1.18725,0.006875,87,0.625790917,0.1,22,21,172.6909091
N5,8/7/2023,Late,N5-3F,Garden,2023,1.18725,0.006875,87,0.625790917,0.01,NA,NA,172.6909091
N5,8/15/2023,Late,N5-3F,Garden,2023,1.18725,0.006875,87,0.625790917,0.45,NA,NA,172.6909091
N5,5/31/2023,Early,N5-3G,Garden,2023,1.23825,0.005475,41,0.737948693,0.08,21,13,226.1643836
N5,6/12/2023,Early,N5-3G,Garden,2023,1.23825,0.005475,41,0.737948693,0.04,22,13,226.1643836
N5,6/20/2023,Mid,N5-3G,Garden,2023,1.23825,0.005475,41,0.737948693,0.18,NA,NA,226.1643836
N5,6/29/2023,Mid,N5-3G,Garden,2023,1.23825,0.005475,41,0.737948693,0.12,24,23,226.1643836
N5,7/3/2023,Mid,N5-3G,Garden,2023,1.23825,0.005475,41,0.737948693,0.04,NA,NA,226.1643836
N5,7/10/2023,Mid,N5-3G,Garden,2023,1.23825,0.005475,41,0.737948693,0.07,NA,NA,226.1643836
N5,7/17/2023,Late,N5-3G,Garden,2023,1.23825,0.005475,41,0.737948693,0.75,28,26,226.1643836
N5,8/7/2023,Late,N5-3G,Garden,2023,1.23825,0.005475,41,0.737948693,0.3,NA,NA,226.1643836
N5,8/15/2023,Late,N5-3G,Garden,2023,1.23825,0.005475,41,0.737948693,0.08,NA,NA,226.1643836
N5,5/31/2023,Early,N5-4D,Garden,2023,0.80575,0.0043,98,0.587196204,0.09,9,19,187.3837209
N5,6/12/2023,Early,N5-4D,Garden,2023,0.80575,0.0043,98,0.587196204,0.25,9,19,187.3837209
N5,6/20/2023,Mid,N5-4D,Garden,2023,0.80575,0.0043,98,0.587196204,0.4,NA,NA,187.3837209
N5,6/29/2023,Mid,N5-4D,Garden,2023,0.80575,0.0043,98,0.587196204,0.25,14,23,187.3837209
N5,7/3/2023,Mid,N5-4D,Garden,2023,0.80575,0.0043,98,0.587196204,0.1,NA,NA,187.3837209
N5,7/10/2023,Mid,N5-4D,Garden,2023,0.80575,0.0043,98,0.587196204,0.4,NA,NA,187.3837209
N5,7/17/2023,Late,N5-4D,Garden,2023,0.80575,0.0043,98,0.587196204,0.9,25,19,187.3837209
N5,7/28/2023,Late,N5-4D,Garden,2023,0.80575,0.0043,98,0.587196204,0.2,NA,NA,187.3837209
N5,8/7/2023,Late,N5-4D,Garden,2023,0.80575,0.0043,98,0.587196204,0.1,NA,NA,187.3837209
N5,8/15/2023,Late,N5-4D,Garden,2023,0.80575,0.0043,98,0.587196204,0.1,NA,NA,187.3837209
N5,6/20/2023,Mid,N5-4G,Garden,2023,1.48875,0.01165,95,1.143129208,0.02,NA,NA,127.7896996
N5,6/29/2023,Mid,N5-4G,Garden,2023,1.48875,0.01165,95,1.143129208,0.03,22,27,127.7896996
N5,7/3/2023,Mid,N5-4G,Garden,2023,1.48875,0.01165,95,1.143129208,0.03,NA,NA,127.7896996
N5,7/10/2023,Mid,N5-4G,Garden,2023,1.48875,0.01165,95,1.143129208,0.02,NA,NA,127.7896996
N5,7/17/2023,Late,N5-4G,Garden,2023,1.48875,0.01165,95,1.143129208,0.05,28,28,127.7896996
N5,7/28/2023,Late,N5-4G,Garden,2023,1.48875,0.01165,95,1.143129208,0.01,NA,NA,127.7896996
N5,8/7/2023,Late,N5-4G,Garden,2023,1.48875,0.01165,95,1.143129208,0.01,NA,NA,127.7896996
N5,8/15/2023,Late,N5-4G,Garden,2023,1.48875,0.01165,95,1.143129208,0.02,NA,NA,127.7896996
N5,6/12/2023,Early,N5-5F,Garden,2023,0.9105,0.0043,63.5,0.715810348,0.15,18,17,211.744186
N5,6/20/2023,Mid,N5-5F,Garden,2023,0.9105,0.0043,63.5,0.715810348,0.25,NA,NA,211.744186
N5,6/29/2023,Mid,N5-5F,Garden,2023,0.9105,0.0043,63.5,0.715810348,0.12,29,22,211.744186
N5,7/3/2023,Mid,N5-5F,Garden,2023,0.9105,0.0043,63.5,0.715810348,0.06,NA,NA,211.744186
N5,7/10/2023,Mid,N5-5F,Garden,2023,0.9105,0.0043,63.5,0.715810348,0.1,NA,NA,211.744186
N5,7/17/2023,Late,N5-5F,Garden,2023,0.9105,0.0043,63.5,0.715810348,0.45,37,32,211.744186
N5,7/28/2023,Late,N5-5F,Garden,2023,0.9105,0.0043,63.5,0.715810348,0.03,NA,NA,211.744186
N5,8/7/2023,Late,N5-5F,Garden,2023,0.9105,0.0043,63.5,0.715810348,0.25,NA,NA,211.744186
N5,8/15/2023,Late,N5-5F,Garden,2023,0.9105,0.0043,63.5,0.715810348,0.1,NA,NA,211.744186
N5,5/31/2023,Early,N5-6A,Garden,2023,1.418,0.00875,80.25,0.655201624,0.25,15,11,162.0571429
N5,6/12/2023,Early,N5-6A,Garden,2023,1.418,0.00875,80.25,0.655201624,0.01,17,15,162.0571429
N5,6/20/2023,Mid,N5-6A,Garden,2023,1.418,0.00875,80.25,0.655201624,0.02,NA,NA,162.0571429
N5,7/10/2023,Mid,N5-6A,Garden,2023,1.418,0.00875,80.25,0.655201624,0.05,NA,NA,162.0571429
N5,7/17/2023,Late,N5-6A,Garden,2023,1.418,0.00875,80.25,0.655201624,0.07,45,32,162.0571429
N5,7/28/2023,Late,N5-6A,Garden,2023,1.418,0.00875,80.25,0.655201624,0.03,NA,NA,162.0571429
N5,8/7/2023,Late,N5-6A,Garden,2023,1.418,0.00875,80.25,0.655201624,0.04,NA,NA,162.0571429
N5,8/15/2023,Late,N5-6A,Garden,2023,1.418,0.00875,80.25,0.655201624,0.1,NA,NA,162.0571429
PS,6/12/2023,Early,PS-1B,Garden,2023,1.05375,0.005475,67,0.101033491,0.02,13,20,192.4657534
PS,6/20/2023,Mid,PS-1B,Garden,2023,1.05375,0.005475,67,0.101033491,0,NA,NA,192.4657534
PS,6/29/2023,Mid,PS-1B,Garden,2023,1.05375,0.005475,67,0.101033491,0.12,21,28,192.4657534
PS,7/10/2023,Mid,PS-1B,Garden,2023,1.05375,0.005475,67,0.101033491,0.01,NA,NA,192.4657534
PS,7/17/2023,Late,PS-1B,Garden,2023,1.05375,0.005475,67,0.101033491,0.07,48,33,192.4657534
PS,7/28/2023,Late,PS-1B,Garden,2023,1.05375,0.005475,67,0.101033491,0.02,NA,NA,192.4657534
PS,8/3/2023,Late,PS-1B,Garden,2023,1.05375,0.005475,67,0.101033491,0.07,48,32,192.4657534
PS,8/7/2023,Late,PS-1B,Garden,2023,1.05375,0.005475,67,0.101033491,0.02,NA,NA,192.4657534
PS,8/15/2023,Late,PS-1B,Garden,2023,1.05375,0.005475,67,0.101033491,0.03,NA,NA,192.4657534
PS,5/31/2023,Early,PS-2F,Garden,2023,1.269,0.006225,61,0.124263718,0.03,15,14,203.8554217
PS,6/5/2023,Early,PS-2F,Garden,2023,1.269,0.006225,61,0.124263718,0.03,NA,NA,203.8554217
PS,6/12/2023,Early,PS-2F,Garden,2023,1.269,0.006225,61,0.124263718,0.03,14,13,203.8554217
PS,6/20/2023,Mid,PS-2F,Garden,2023,1.269,0.006225,61,0.124263718,0.15,NA,NA,203.8554217
PS,6/29/2023,Mid,PS-2F,Garden,2023,1.269,0.006225,61,0.124263718,0.18,16,20,203.8554217
PS,7/3/2023,Mid,PS-2F,Garden,2023,1.269,0.006225,61,0.124263718,0.2,NA,NA,203.8554217
PS,7/10/2023,Mid,PS-2F,Garden,2023,1.269,0.006225,61,0.124263718,0.1,NA,NA,203.8554217
PS,7/17/2023,Late,PS-2F,Garden,2023,1.269,0.006225,61,0.124263718,0.18,38,30,203.8554217
PS,7/28/2023,Late,PS-2F,Garden,2023,1.269,0.006225,61,0.124263718,0.03,NA,NA,203.8554217
PS,8/3/2023,Late,PS-2F,Garden,2023,1.269,0.006225,61,0.124263718,0.07,43,40,203.8554217
PS,8/7/2023,Late,PS-2F,Garden,2023,1.269,0.006225,61,0.124263718,0.03,NA,NA,203.8554217
PS,8/15/2023,Late,PS-2F,Garden,2023,1.269,0.006225,61,0.124263718,0.02,NA,NA,203.8554217
PS,5/31/2023,Early,PS-4D,Garden,2023,0.98325,0.005225,50.25,0.250136545,0.02,8,8,188.1818182
PS,6/5/2023,Early,PS-4D,Garden,2023,0.98325,0.005225,50.25,0.250136545,0.18,NA,NA,188.1818182
PS,6/12/2023,Early,PS-4D,Garden,2023,0.98325,0.005225,50.25,0.250136545,0.15,11,8,188.1818182
PS,6/20/2023,Mid,PS-4D,Garden,2023,0.98325,0.005225,50.25,0.250136545,0.25,NA,NA,188.1818182
PS,6/29/2023,Mid,PS-4D,Garden,2023,0.98325,0.005225,50.25,0.250136545,0.3,15,15,188.1818182
PS,7/3/2023,Mid,PS-4D,Garden,2023,0.98325,0.005225,50.25,0.250136545,0.03,NA,NA,188.1818182
PS,7/10/2023,Mid,PS-4D,Garden,2023,0.98325,0.005225,50.25,0.250136545,0.05,NA,NA,188.1818182
PS,7/17/2023,Late,PS-4D,Garden,2023,0.98325,0.005225,50.25,0.250136545,0.12,28,15,188.1818182
PS,8/3/2023,Late,PS-4D,Garden,2023,0.98325,0.005225,50.25,0.250136545,0.03,30,20,188.1818182
PS,8/7/2023,Late,PS-4D,Garden,2023,0.98325,0.005225,50.25,0.250136545,0.01,NA,NA,188.1818182
PS,8/15/2023,Late,PS-4D,Garden,2023,0.98325,0.005225,50.25,0.250136545,0.01,NA,NA,188.1818182
PS,6/12/2023,Early,PS-4E,Garden,2023,1.0275,0.00555,51.25,0.095894791,0.15,10,22,185.1351351
PS,6/20/2023,Mid,PS-4E,Garden,2023,1.0275,0.00555,51.25,0.095894791,0.35,NA,NA,185.1351351
PS,6/29/2023,Mid,PS-4E,Garden,2023,1.0275,0.00555,51.25,0.095894791,0.18,20,23,185.1351351
PS,7/3/2023,Mid,PS-4E,Garden,2023,1.0275,0.00555,51.25,0.095894791,0.01,NA,NA,185.1351351
PS,7/10/2023,Mid,PS-4E,Garden,2023,1.0275,0.00555,51.25,0.095894791,0.01,NA,NA,185.1351351
PS,7/17/2023,Late,PS-4E,Garden,2023,1.0275,0.00555,51.25,0.095894791,0.05,47,26,185.1351351
PS,7/28/2023,Late,PS-4E,Garden,2023,1.0275,0.00555,51.25,0.095894791,0.05,NA,NA,185.1351351
PS,8/3/2023,Late,PS-4E,Garden,2023,1.0275,0.00555,51.25,0.095894791,0.07,52,26,185.1351351
PS,8/7/2023,Late,PS-4E,Garden,2023,1.0275,0.00555,51.25,0.095894791,0.03,NA,NA,185.1351351
PS,8/15/2023,Late,PS-4E,Garden,2023,1.0275,0.00555,51.25,0.095894791,0.03,NA,NA,185.1351351
PS,5/31/2023,Early,PS-5B,Garden,2023,0.64925,0.00345,73,0.063680671,0.03,14,28,188.1884058
PS,6/5/2023,Early,PS-5B,Garden,2023,0.64925,0.00345,73,0.063680671,0.05,NA,NA,188.1884058
PS,6/12/2023,Early,PS-5B,Garden,2023,0.64925,0.00345,73,0.063680671,0.1,17,31,188.1884058
PS,6/20/2023,Mid,PS-5B,Garden,2023,0.64925,0.00345,73,0.063680671,0.25,NA,NA,188.1884058
PS,6/29/2023,Mid,PS-5B,Garden,2023,0.64925,0.00345,73,0.063680671,0.12,28,40,188.1884058
PS,7/3/2023,Mid,PS-5B,Garden,2023,0.64925,0.00345,73,0.063680671,0.03,NA,NA,188.1884058
PS,7/10/2023,Mid,PS-5B,Garden,2023,0.64925,0.00345,73,0.063680671,0.01,NA,NA,188.1884058
PS,7/17/2023,Late,PS-5B,Garden,2023,0.64925,0.00345,73,0.063680671,0.12,39,42,188.1884058
PS,7/28/2023,Late,PS-5B,Garden,2023,0.64925,0.00345,73,0.063680671,0.05,NA,NA,188.1884058
PS,8/3/2023,Late,PS-5B,Garden,2023,0.64925,0.00345,73,0.063680671,0.22,35,34,188.1884058
PS,8/7/2023,Late,PS-5B,Garden,2023,0.64925,0.00345,73,0.063680671,0.03,NA,NA,188.1884058
PS,8/15/2023,Late,PS-5B,Garden,2023,0.64925,0.00345,73,0.063680671,0.03,NA,NA,188.1884058
PS,6/12/2023,Early,PS-5E,Garden,2023,1.31875,0.007125,81.5,0.105891949,0.02,17,16,185.0877193
PS,6/20/2023,Mid,PS-5E,Garden,2023,1.31875,0.007125,81.5,0.105891949,0.07,NA,NA,185.0877193
PS,6/29/2023,Mid,PS-5E,Garden,2023,1.31875,0.007125,81.5,0.105891949,0.03,27,18,185.0877193
PS,7/3/2023,Mid,PS-5E,Garden,2023,1.31875,0.007125,81.5,0.105891949,0.01,NA,NA,185.0877193
PS,7/17/2023,Late,PS-5E,Garden,2023,1.31875,0.007125,81.5,0.105891949,0.08,44,30,185.0877193
PS,7/28/2023,Late,PS-5E,Garden,2023,1.31875,0.007125,81.5,0.105891949,0.06,NA,NA,185.0877193
PS,8/3/2023,Late,PS-5E,Garden,2023,1.31875,0.007125,81.5,0.105891949,0.12,43,31,185.0877193
PS,8/7/2023,Late,PS-5E,Garden,2023,1.31875,0.007125,81.5,0.105891949,0.1,NA,NA,185.0877193
PS,8/15/2023,Late,PS-5E,Garden,2023,1.31875,0.007125,81.5,0.105891949,0.05,NA,NA,185.0877193
REF,6/5/2023,Early,REF-1G,Garden,2023,1.10075,0.00705,73,0.350075959,0.01,NA,NA,156.1347518
REF,6/12/2023,Early,REF-1G,Garden,2023,1.10075,0.00705,73,0.350075959,0.05,10,10,156.1347518
REF,6/20/2023,Mid,REF-1G,Garden,2023,1.10075,0.00705,73,0.350075959,0.25,NA,NA,156.1347518
REF,6/29/2023,Mid,REF-1G,Garden,2023,1.10075,0.00705,73,0.350075959,0.13,26,17,156.1347518
REF,7/3/2023,Mid,REF-1G,Garden,2023,1.10075,0.00705,73,0.350075959,0.01,NA,NA,156.1347518
REF,7/10/2023,Mid,REF-1G,Garden,2023,1.10075,0.00705,73,0.350075959,0.01,NA,NA,156.1347518
REF,7/17/2023,Late,REF-1G,Garden,2023,1.10075,0.00705,73,0.350075959,0.12,49,20,156.1347518
REF,7/28/2023,Late,REF-1G,Garden,2023,1.10075,0.00705,73,0.350075959,0.01,NA,NA,156.1347518
REF,8/3/2023,Late,REF-1G,Garden,2023,1.10075,0.00705,73,0.350075959,0.03,54,23,156.1347518
REF,8/7/2023,Late,REF-1G,Garden,2023,1.10075,0.00705,73,0.350075959,0.07,NA,NA,156.1347518
REF,8/15/2023,Late,REF-1G,Garden,2023,1.10075,0.00705,73,0.350075959,0.02,NA,NA,156.1347518
REF,5/31/2023,Early,REF-5A,Garden,2023,1.0235,0.0056,158,0.415236169,0.02,10,19,182.7678571
REF,6/5/2023,Early,REF-5A,Garden,2023,1.0235,0.0056,158,0.415236169,0.02,NA,NA,182.7678571
REF,6/20/2023,Mid,REF-5A,Garden,2023,1.0235,0.0056,158,0.415236169,0.03,NA,NA,182.7678571
REF,6/29/2023,Mid,REF-5A,Garden,2023,1.0235,0.0056,158,0.415236169,0.03,34,26,182.7678571
REF,7/3/2023,Mid,REF-5A,Garden,2023,1.0235,0.0056,158,0.415236169,0.01,NA,NA,182.7678571
REF,7/10/2023,Mid,REF-5A,Garden,2023,1.0235,0.0056,158,0.415236169,0.01,NA,NA,182.7678571
REF,7/17/2023,Late,REF-5A,Garden,2023,1.0235,0.0056,158,0.415236169,0.03,59,28,182.7678571
REF,7/28/2023,Late,REF-5A,Garden,2023,1.0235,0.0056,158,0.415236169,0.02,NA,NA,182.7678571
REF,8/3/2023,Late,REF-5A,Garden,2023,1.0235,0.0056,158,0.415236169,0.18,53,28,182.7678571
REF,8/7/2023,Late,REF-5A,Garden,2023,1.0235,0.0056,158,0.415236169,0.05,NA,NA,182.7678571
REF,8/15/2023,Late,REF-5A,Garden,2023,1.0235,0.0056,158,0.415236169,0.07,NA,NA,182.7678571
REF,6/20/2023,Mid,REF-5B,Garden,2023,1.114,0.005675,145,0.868822926,0,NA,NA,196.2995595
REF,7/10/2023,Mid,REF-5B,Garden,2023,1.114,0.005675,145,0.868822926,0.01,NA,NA,196.2995595
REF,7/17/2023,Late,REF-5B,Garden,2023,1.114,0.005675,145,0.868822926,0.45,42,22,196.2995595
REF,7/28/2023,Late,REF-5B,Garden,2023,1.114,0.005675,145,0.868822926,0.01,NA,NA,196.2995595
REF,8/3/2023,Late,REF-5B,Garden,2023,1.114,0.005675,145,0.868822926,0.05,56,25,196.2995595
REF,8/7/2023,Late,REF-5B,Garden,2023,1.114,0.005675,145,0.868822926,0.01,NA,NA,196.2995595
REF,8/15/2023,Late,REF-5B,Garden,2023,1.114,0.005675,145,0.868822926,0.03,NA,NA,196.2995595
REF,5/31/2023,Early,REF-5F,Garden,2023,0.999,0.007225,137.5,0.489943647,0.01,7,10,138.2698962
REF,6/20/2023,Mid,REF-5F,Garden,2023,0.999,0.007225,137.5,0.489943647,0.03,NA,NA,138.2698962
REF,6/29/2023,Mid,REF-5F,Garden,2023,0.999,0.007225,137.5,0.489943647,0.03,27,22,138.2698962
REF,7/3/2023,Mid,REF-5F,Garden,2023,0.999,0.007225,137.5,0.489943647,0.02,NA,NA,138.2698962
REF,7/10/2023,Mid,REF-5F,Garden,2023,0.999,0.007225,137.5,0.489943647,0.01,NA,NA,138.2698962
REF,7/17/2023,Late,REF-5F,Garden,2023,0.999,0.007225,137.5,0.489943647,0.08,57,28,138.2698962
REF,7/28/2023,Late,REF-5F,Garden,2023,0.999,0.007225,137.5,0.489943647,0.01,NA,NA,138.2698962
