"Pop","Date","Plant_ID","Loc","Time","Year","L_area","L_weight","Trichomes","Conc","herb_p","fl_m","fl_h","Leaves","Height","SLA"
"I1",2022-06-15,"I1 - Plant 1","Field","2022","2022",1.19,0.0111,372,0.443456103420585,0.01,0,0,NA,25,107.207207207207
"I1",2022-06-15,"I1 - Plant 2","Field","2022","2022",2.323,0.0206,252,0.507289995421887,0.01,0,0,NA,33,112.766990291262
"I1",2022-06-15,"I1 - Plant 3","Field","2022","2022",3.179,0.0309,180,0.379595215534127,0.02,0,1,NA,37,102.880258899676
"I1",2022-06-15,"I1 - Plant 4","Field","2022","2022",3.376,0.034,184,0.339914137985058,0.03,0,0,NA,48,99.2941176470588
"I1",2022-06-15,"I1 - Plant 5","Field","2022","2022",1.647,0.0138,176,0.22494841104367,0,0,0,NA,36,119.347826086957
"I1",2022-06-15,"I1 - Plant 6","Field","2022","2022",2.196,0.0105,124,0.78334299103366,0,0,0,NA,24,209.142857142857
"I1",2022-06-15,"I1 - Plant 7","Field","2022","2022",2.029,0.0182,192,0.371654017798182,0.05,0,0,NA,30,111.483516483516
"I1",2022-06-15,"I1 - Plant 8","Field","2022","2022",2.073,0.0164,140,0.30307253201769,0.02,0,2,NA,32,126.40243902439
"I1",2022-06-15,"I1 - Plant 9","Field","2022","2022",2.449,0.0193,96,0.140963277438765,0.01,0,0,NA,25,126.891191709845
"I1",2022-06-15,"I1 - Plant 10","Field","2022","2022",2.446,0.0208,104,0.478728554782216,0.01,0,0,NA,39,117.596153846154
"I1",2022-06-15,"I1 - Plant 11","Field","2022","2022",1.583,0.0106,136,0.355638239892626,0,0,1,NA,23,149.339622641509
"I1",2022-06-15,"I1 - Plant 12","Field","2022","2022",2.347,0.0254,152,0.503183507729998,0.02,0,1,NA,46,92.4015748031496
"I1",2022-06-15,"I1 - Plant 13","Field","2022","2022",2.92,0.0265,92,0.985554800992502,0,0,1,NA,49,110.188679245283
"I1",2022-06-15,"I1 - Plant 14","Field","2022","2022",2.565,0.02,104,0.314043190283949,0.01,0,1,NA,33,128.25
"I1",2022-06-15,"I1 - Plant 15","Field","2022","2022",2.462,0.0165,116,0.370229415829921,0,0,2,NA,31,149.212121212121
"I2",2022-06-15,"I2 - Plant 1","Field","2022","2022",1.689,0.0145,176,0.099882134840693,0.4,0,0,NA,33,116.48275862069
"I2",2022-06-15,"I2 - Plant 2","Field","2022","2022",1.296,0.0099,164,0.353975696941147,0.1,0,0,NA,40,130.909090909091
"I2",2022-06-15,"I2 - Plant 3","Field","2022","2022",1.073,0.0068,168,0.337458888848335,0.5,0,0,NA,29,157.794117647059
"I2",2022-06-15,"I2 - Plant 4","Field","2022","2022",2.055,0.0109,116,0.338210333851359,0.05,0,0,NA,32,188.532110091743
"I2",2022-06-15,"I2 - Plant 5","Field","2022","2022",1.456,0.0094,196,0.306065551456669,0.1,0,1,NA,48,154.893617021277
"I2",2022-06-15,"I2 - Plant 6","Field","2022","2022",1.358,0.0073,232,0.430641167864384,0,0,0,NA,30,186.027397260274
"I2",2022-06-15,"I2 - Plant 7","Field","2022","2022",1.54,0.0094,240,0.490221552884072,0.02,0,0,NA,31,163.829787234043
"I2",2022-06-15,"I2 - Plant 8","Field","2022","2022",3.256,0.0258,292,0.286822544375507,0,0,0,NA,42,126.201550387597
"I2",2022-06-15,"I2 - Plant 9","Field","2022","2022",2.323,0.0112,164,0.877468310932014,0,0,0,NA,35,207.410714285714
"I2",2022-06-15,"I2 - Plant 10","Field","2022","2022",1.951,0.0137,168,0.0554353502338324,0,0,0,NA,46,142.408759124088
"I2",2022-06-15,"I2 - Plant 11","Field","2022","2022",1.357,0.0077,184,0.530795911523668,0.03,0,0,NA,28,176.233766233766
"I2",2022-06-15,"I2 - Plant 12","Field","2022","2022",1.316,0.0077,112,0.535314232172987,0.01,0,0,NA,25,170.909090909091
"I2",2022-06-15,"I2 - Plant 13","Field","2022","2022",2.622,0.0149,144,0.368208366309427,0,0,0,NA,25,175.973154362416
"I2",2022-06-15,"I2 - Plant 14","Field","2022","2022",2.613,0.015,100,0.425254066308875,0,0,0,NA,37,174.2
"I2",2022-06-15,"I2 - Plant 15","Field","2022","2022",2.361,0.0168,124,0.385515882007559,0,0,0,NA,35,140.535714285714
"I3",2022-06-15,"I3 - Plant 1","Field","2022","2022",2.483,0.0211,264,1.11911344156703,0.02,0,0,NA,52,117.677725118483
"I3",2022-06-15,"I3 - Plant 2","Field","2022","2022",2.086,0.0136,116,0.988897475766185,0.04,0,0,NA,47,153.382352941176
"I3",2022-06-15,"I3 - Plant 3","Field","2022","2022",1.895,0.0146,136,0.86342354279651,0.02,0,0,NA,39,129.794520547945
"I3",2022-06-15,"I3 - Plant 4","Field","2022","2022",1.678,0.0156,180,0.829812874756939,0.01,0,0,NA,43,107.564102564103
"I3",2022-06-15,"I3 - Plant 5","Field","2022","2022",1.606,0.0153,244,1.26635293466531,0.02,0,0,NA,46,104.967320261438
"I3",2022-06-15,"I3 - Plant 6","Field","2022","2022",3.639,0.0374,116,0.571345001097597,0.01,0,0,NA,51,97.2994652406417
"I3",2022-06-15,"I3 - Plant 7","Field","2022","2022",2.214,0.0217,148,0.70613274476791,0.05,0,0,NA,42,102.027649769585
"I3",2022-06-15,"I3 - Plant 8","Field","2022","2022",2.36,0.0237,192,0.551531967629358,0.02,0,0,NA,34,99.57805907173
"I3",2022-06-15,"I3 - Plant 9","Field","2022","2022",1.689,0.0181,200,0.533474890913045,0.02,0,0,NA,55,93.3149171270718
"I3",2022-06-15,"I3 - Plant 10","Field","2022","2022",2.449,0.018,272,0.549621675358111,0.01,0,0,NA,38,136.055555555556
"I3",2022-06-15,"I3 - Plant 11","Field","2022","2022",1.371,0.0091,204,0.789989738277959,0.07,0,0,NA,53,150.659340659341
"I3",2022-06-15,"I3 - Plant 12","Field","2022","2022",1.29,0.0129,140,0.652287281975739,0.05,0,0,NA,48,100
"I3",2022-06-15,"I3 - Plant 13","Field","2022","2022",2.44,0.0201,212,0.999421185417484,0.03,0,2,NA,37,121.393034825871
"I3",2022-06-15,"I3 - Plant 14","Field","2022","2022",2.834,0.0221,144,0.701896012961422,0.03,0,2,NA,38,128.235294117647
"I3",2022-06-15,"I3 - Plant 15","Field","2022","2022",1.208,0.0094,144,0.922157238957551,0.04,0,0,NA,43,128.510638297872
"I4",2022-06-15,"I4 - Plant 1","Field","2022","2022",3.668,0.0245,110,0.345791876941066,0,0,0,NA,42,149.714285714286
"I4",2022-06-15,"I4 - Plant 2","Field","2022","2022",1.765,0.0104,91,0.139713671470618,0,0,1,NA,34,169.711538461538
"I4",2022-06-15,"I4 - Plant 3","Field","2022","2022",1.896,0.0131,87,0.135121522576124,0,0,0,NA,42,144.732824427481
"I4",2022-06-15,"I4 - Plant 4","Field","2022","2022",1.66,0.0057,92,0.980634581371069,0,0,0,NA,20,291.228070175439
"I4",2022-06-15,"I4 - Plant 5","Field","2022","2022",2.171,0.0115,112,0.471123098321744,0,0,1,NA,36,188.782608695652
"I4",2022-06-15,"I4 - Plant 6","Field","2022","2022",2.14,0.0081,116,0.216179673112025,0.02,0,0,NA,35,264.197530864198
"I4",2022-06-15,"I4 - Plant 7","Field","2022","2022",2.941,0.0144,108,0.274214564063601,0,0,0,NA,25,204.236111111111
"I4",2022-06-15,"I4 - Plant 8","Field","2022","2022",2.295,0.0106,90,0.629551786033872,0,0,0,NA,29,216.509433962264
"I4",2022-06-15,"I4 - Plant 9","Field","2022","2022",1.004,0.045,146,0.410894471559649,0,0,0,NA,23,22.3111111111111
"I4",2022-06-15,"I4 - Plant 10","Field","2022","2022",2.317,0.0103,108,0.314216101425241,0,0,0,NA,56,224.95145631068
"N1",2022-06-17,"N1 - Plant 1","Field","2022","2022",1.215,0.0087,228,0.792889972188793,0,0,0,NA,30,139.655172413793
"N1",2022-06-17,"N1 - Plant 2","Field","2022","2022",1.917,0.0122,139,0.44519698563892,0.005,0,0,NA,22,157.131147540984
"N1",2022-06-17,"N1 - Plant 3","Field","2022","2022",1.941,0.0163,83,0.243781859469301,0,0,0,NA,33,119.079754601227
"N1",2022-06-17,"N1 - Plant 4","Field","2022","2022",1.179,0.0081,77,0.313647566558671,0,0,0,NA,32,145.555555555556
"N1",2022-06-17,"N1 - Plant 5","Field","2022","2022",1.377,0.0087,134,0.239452752649074,0.01,0,0,NA,39,158.275862068966
"N1",2022-06-17,"N1 - Plant 6","Field","2022","2022",1.469,0.0113,98,0.580941350523579,0,0,0,NA,30,130
"N1",2022-06-17,"N1 - Plant 7","Field","2022","2022",0.986,0.0065,81,0.488082066471799,0,0,0,NA,15,151.692307692308
"N1",2022-06-17,"N1 - Plant 8","Field","2022","2022",0.788,0.0063,128,0.387836942053025,0,0,0,NA,10,125.079365079365
"N1",2022-06-17,"N1 - Plant 9","Field","2022","2022",1.141,0.0075,78,0.65543101707263,0.4,0,0,NA,23,152.133333333333
"N1",2022-06-17,"N1 - Plant 10","Field","2022","2022",1.748,0.0182,243,0.679840312974353,0.02,0,0,NA,26,96.043956043956
"N1",2022-06-17,"N1 - Plant 11","Field","2022","2022",2.858,0.0251,345,0.883882986643795,0.03,0,0,NA,18,113.864541832669
"N2",2022-06-17,"N2 - Plant 1","Field","2022","2022",1.729,0.0065,81,0.529303623005812,0.1,0,0,NA,21,266
"N2",2022-06-17,"N2 - Plant 2","Field","2022","2022",2.056,0.0135,82,0.498789786867999,0.4,0,0,NA,34,152.296296296296
"N2",2022-06-17,"N2 - Plant 3","Field","2022","2022",1.308,0.0067,93,0.692178773182705,0.05,0,0,NA,36,195.223880597015
"N2",2022-06-17,"N2 - Plant 4","Field","2022","2022",4.815,0.0248,139,0.694178749026429,0.03,0,0,NA,35,194.153225806452
"N2",2022-06-17,"N2 - Plant 5","Field","2022","2022",3.432,0.0239,187,0.655583775234047,0.02,0,0,NA,28,143.598326359833
"N2",2022-06-17,"N2 - Plant 6","Field","2022","2022",1.614,0.0075,100,0.733815155765264,0.1,0,0,NA,30,215.2
"N2",2022-06-17,"N2 - Plant 7","Field","2022","2022",1.742,0.0094,188,1.34758332031523,0.05,0,0,NA,29,185.31914893617
"N2",2022-06-17,"N2 - Plant 8","Field","2022","2022",1.951,0.0101,107,0.598226721714565,0.1,0,0,NA,24,193.168316831683
"N2",2022-06-17,"N2 - Plant 9","Field","2022","2022",2.854,0.135,83,0.693398626033357,0.03,0,0,NA,18,21.1407407407407
"N2",2022-06-17,"N2 - Plant 10","Field","2022","2022",1.409,0.008,112,0.858591464126147,0.07,0,0,NA,24,176.125
"N2",2022-06-17,"N2 - Plant 11","Field","2022","2022",1.586,0.01,184,0.5981332915187,0.05,0,0,NA,24,158.6
"N3",2022-06-17,"N3 - Plant 1","Field","2022","2022",0.801,0.0059,92,0.624451501076872,0,0,0,NA,34,135.762711864407
"N3",2022-06-17,"N3 - Plant 2","Field","2022","2022",3.171,0.0238,132,0.413978397042194,0,0,0,NA,37,133.235294117647
"N3",2022-06-17,"N3 - Plant 3","Field","2022","2022",1.835,0.0078,95,0.534665610574235,0,0,0,NA,36,235.25641025641
"N3",2022-06-17,"N3 - Plant 4","Field","2022","2022",0.965,0.0054,133,0.575037486000272,0,0,0,NA,32,178.703703703704
"N3",2022-06-17,"N3 - Plant 5","Field","2022","2022",2.185,0.0141,115,0.596088546544349,0,0,0,NA,40,154.964539007092
"N3",2022-06-17,"N3 - Plant 6","Field","2022","2022",1.505,0.0106,141,0.618923294001148,0.02,0,0,NA,36,141.981132075472
"N3",2022-06-17,"N3 - Plant 7","Field","2022","2022",0.94,0.0059,108,0.941749198404018,0,0,0,NA,20,159.322033898305
"N4",2022-06-17,"N4 - Plant 1","Field","2022","2022",2.475,0.014,98,0.158623919972274,0.01,0,0,NA,16,176.785714285714
"N4",2022-06-17,"N4 - Plant 2","Field","2022","2022",2.264,0.0172,74,0.418345153854098,0.01,0,0,NA,24,131.627906976744
"N4",2022-06-17,"N4 - Plant 3","Field","2022","2022",2.94,0.0183,99,0.202136729812794,0,0,0,NA,28,160.655737704918
"N4",2022-06-17,"N4 - Plant 4","Field","2022","2022",1.775,0.0185,109,0.255820967275113,0.01,0,0,NA,27,95.945945945946
"N4",2022-06-17,"N4 - Plant 5","Field","2022","2022",2.317,0.0178,135,0.9141637407018,0.3,0,0,NA,41,130.168539325843
"N4",2022-06-17,"N4 - Plant 6","Field","2022","2022",2.063,0.0151,162,0.628654781642041,0.01,0,0,NA,25,136.622516556291
"N4",2022-06-17,"N4 - Plant 7","Field","2022","2022",2.752,0.0231,170,0.590087598489392,0,0,0,NA,29,119.134199134199
"N5",2022-08-10,"Culvan-1","Field","2022","2022",0.887,0.0067,164,0.905289996219649,0.02,1,0,NA,30,132.388059701493
"N5",2022-06-17,"N5 - Plant 1","Field","2022","2022",1.888,0.0147,132,0.182654066640479,0.01,0,0,NA,18,128.43537414966
"N5",2022-08-10,"Culvan-2","Field","2022","2022",1.04,0.0069,144,0.761171963239268,0.04,0,0,NA,43,150.724637681159
"N5",2022-08-10,"Culvan-3","Field","2022","2022",1.69,0.0127,124,0.60472975596236,0.05,0,0,NA,65,133.070866141732
"N5",2022-06-17,"N5 - Plant 3","Field","2022","2022",1.898,0.0136,167,0.36414321891531,0.01,0,0,NA,22,139.558823529412
"N5",2022-08-10,"Culvan-4","Field","2022","2022",1.472,0.0103,104,0.505013475232661,0.03,0,0,NA,40,142.912621359223
"N5",2022-06-17,"N5 - Plant 4","Field","2022","2022",2.461,0.0254,240,0.890219497062919,0.1,0,0,NA,20,96.8897637795276
"N5",2022-08-10,"Culvan-5","Field","2022","2022",1.193,0.0105,100,0.88892769524182,0,2,0,NA,31,113.619047619048
"N5",2022-06-17,"N5 - Plant 5","Field","2022","2022",1.964,0.0187,217,0.732751691612433,0.01,0,0,NA,21,105.026737967914
"N5",2022-08-10,"Culvan-6","Field","2022","2022",1.318,0.0103,152,0.446813926156489,0.06,0,1,NA,61,127.961165048544
"N5",2022-06-17,"N5 - Plant 6","Field","2022","2022",2.012,0.0151,281,0.396524124275146,0.01,0,0,NA,37,133.245033112583
"N5",2022-06-17,"N5 - Plant 7","Field","2022","2022",1.131,0.0106,289,1.11592387842639,0,0,0,NA,16,106.698113207547
"N5",2022-06-17,"N5 - Plant 8","Field","2022","2022",1.447,0.0137,137,1.20532665660874,0,0,0,NA,18,105.620437956204
"N5",2022-06-17,"N5 - Plant 9","Field","2022","2022",2.549,0.0178,201,0.506015445416456,0.02,0,0,NA,39,143.202247191011
"N5",2022-06-17,"N5 - Plant 10","Field","2022","2022",1.279,0.0078,178,0.153180844671191,0.03,0,0,NA,30,163.974358974359
"N5",2022-06-17,"N5 - Plant 11","Field","2022","2022",2.112,0.0081,107,0.526696237703321,0.03,0,0,NA,32,260.740740740741
"N6",2022-06-17,"N6 - Plant 1","Field","2022","2022",0.987,0.0066,323,0.373249221316595,0.02,0,0,NA,20,149.545454545455
"N6",2022-06-17,"N6 - Plant 2","Field","2022","2022",1.29,0.0072,190,0.339835978514784,0,0,0,NA,37,179.166666666667
"N6",2022-06-17,"N6 - Plant 3","Field","2022","2022",1.611,0.0113,276,0.514930411608869,0,0,0,NA,40,142.566371681416
"N6",2022-06-17,"N6 - Plant 4","Field","2022","2022",1.246,0.0092,415,0.451650425505762,0,0,0,NA,22,135.434782608696
"N6",2022-06-17,"N6 - Plant 5","Field","2022","2022",1.297,0.0055,174,0.142616649072026,0.01,0,0,NA,26,235.818181818182
"N6",2022-06-17,"N6 - Plant 6","Field","2022","2022",1.653,0.011,251,0.245207678808178,0,0,0,NA,24,150.272727272727
"N6",2022-06-17,"N6 - Plant 7","Field","2022","2022",1.518,0.0074,126,0.377306852529023,0.03,0,0,NA,41,205.135135135135
"N6",2022-06-17,"N6 - Plant 8","Field","2022","2022",1.807,0.009,171,0.465307170081127,0,0,0,NA,44,200.777777777778
"N8",2022-06-17,"N8 - Plant 1","Field","2022","2022",2.422,0.0161,98,0.288373926836354,0.01,0,0,NA,37,150.434782608696
"N8",2022-06-17,"N8 - Plant 2","Field","2022","2022",2.795,0.0204,96,0.234887359096606,0,0,0,NA,35,137.009803921569
"N8",2022-06-17,"N8 - Plant 3","Field","2022","2022",2.534,0.0225,306,0.21398869994748,0.05,0,0,NA,38,112.622222222222
"N8",2022-06-17,"N8 - Plant 4","Field","2022","2022",2.547,0.0182,118,0.227808529354075,0.02,0,0,NA,24,139.945054945055
"N8",2022-06-17,"N8 - Plant 5","Field","2022","2022",5.262,0.043,78,0.330368825328798,0.03,0,0,NA,26,122.372093023256
"N8",2022-06-17,"N8 - Plant 6","Field","2022","2022",3.686,0.0317,126,0.596840498722505,0.01,0,0,NA,34,116.277602523659
"N8",2022-06-17,"N8 - Plant 7","Field","2022","2022",2.794,0.0217,94,0.37989843282568,0,0,0,NA,27,128.755760368664
"N8",2022-06-17,"N8 - Plant 8","Field","2022","2022",1.637,0.0134,124,0.382478508784582,0,0,0,NA,25,122.164179104478
"N8",2022-06-17,"N8 - Plant 9","Field","2022","2022",1.67,0.0116,122,0.529686513566706,0,0,0,NA,24,143.965517241379
"N8",2022-06-17,"N8 - Plant 10","Field","2022","2022",1.677,0.0159,158,0.217438893240327,0,0,0,NA,24,105.471698113208
"N9",2022-08-12,"UWM-1","Field","2022","2022",1.795,0.0157,104,0.309407073260848,0.02,0,3,NA,31,114.331210191083
"N9",2022-08-12,"UWM-2","Field","2022","2022",1.185,0.0104,100,0.450247280524481,0.01,0,0,NA,47,113.942307692308
"N9",2022-08-12,"UWM-3","Field","2022","2022",1.309,0.012,116,0.691191390848019,0.02,0,3,NA,33,109.083333333333
"N9",2022-08-12,"UWM-4","Field","2022","2022",2.519,0.0181,76,0.556048428799775,0.04,0,0,NA,30,139.171270718232
"N9",2022-08-12,"UWM-5","Field","2022","2022",1.877,0.0145,84,0.684664522661236,0.02,0,0,NA,31,129.448275862069
"N9",2022-08-12,"UWM-6","Field","2022","2022",2.036,0.0147,72,0.814384368350882,0,0,0,NA,30,138.503401360544
"N10",2022-08-12,"Kettle-2","Field","2022","2022",1.2,0.0062,60,0.708832591401194,0,0,0,NA,20,193.548387096774
"N10",2022-08-12,"Kettle-3","Field","2022","2022",1.21,0.0064,44,0.693852940238927,0,0,0,NA,30,189.0625
"N10",2022-08-12,"Kettle-4","Field","2022","2022",1.07,0.0074,68,0.88317900646543,0,0,1,NA,28,144.594594594595
"N10",2022-08-12,"Kettle-5","Field","2022","2022",1.45,0.0111,96,0.447547433891198,0,0,0,NA,31,130.630630630631
"N10",2022-08-12,"Kettle-6","Field","2022","2022",1.145,0.0049,56,0.286001078302304,0,0,0,NA,26,233.673469387755
"N7",2022-06-17,"N7A - Plant 1","Field","2022","2022",2.24,0.0153,295,0.499939463627714,0,0,0,NA,53,146.40522875817
"N7",2022-06-17,"N7A - Plant 2","Field","2022","2022",2.061,0.0157,247,0.300196125388446,0,0,0,NA,20,131.273885350318
"N7",2022-06-17,"N7A - Plant 3","Field","2022","2022",2.497,0.0128,139,0.489193752167675,0,0,0,NA,32,195.078125
"N7",2022-06-17,"N7A - Plant 4","Field","2022","2022",1.475,0.0095,395,0.914479353620102,0,0,0,NA,29,155.263157894737
"N7",2022-06-17,"N7A - Plant 5","Field","2022","2022",2.296,0.0182,250,0.899756473536931,0,0,0,NA,25,126.153846153846
"N7",2022-06-17,"N7A - Plant 6","Field","2022","2022",3.502,0.0171,94,0.599209549908885,0.02,0,0,NA,57,204.795321637427
"N7",2022-06-17,"N7A - Plant 7","Field","2022","2022",1.92,0.0156,242,0.385562143056566,0,0,0,NA,38,123.076923076923
"N7",2022-06-17,"N7A - Plant 8","Field","2022","2022",2.64,0.0174,226,0.631330547228936,0,0,0,NA,25,151.724137931035
"N7",2022-06-17,"N7A - Plant 9","Field","2022","2022",2.461,0.022,455,0.078583659764711,0,0,0,NA,33,111.863636363636
"N7",2022-06-17,"N7A - Plant 10","Field","2022","2022",2.213,0.0179,398,0.3121089724677,0,0,0,NA,32,123.631284916201
"N7",2022-06-17,"N7A - Plant 11","Field","2022","2022",1.397,0.0089,160,0.210189863685847,0,4,4,NA,24,156.966292134831
"N7",2022-08-10,"Deer-Run-1","Field","2022","2022",3.104,0.0248,100,0.337856608855072,0.01,0,3,NA,46,125.161290322581
"N7",2022-08-10,"Deer-Run-2","Field","2022","2022",1.247,0.0089,116,0.398998158305442,0.06,0,0,NA,44,140.112359550562
"N7",2022-08-10,"Deer-Run-3","Field","2022","2022",1.602,0.0147,188,0.122353809482876,0.05,0,0,NA,55,108.979591836735
"N7",2022-08-10,"Deer-Run-5","Field","2022","2022",1.582,0.0136,116,0.148966071470165,0.02,4,2,NA,53,116.323529411765
"N7",2022-08-10,"Deer-Run-6","Field","2022","2022",1.187,0.012,144,0.461175083639413,0.03,0,0,NA,37,98.9166666666667
"DUDU",2022-06-06,"Plant1_Pop Dudu","Field","2022","2022",1.756,0.0111,45,0.532265336947444,0.01,0,3,NA,33,158.198198198198
"DUDU",2022-06-06,"Plant2_Pop Dudu","Field","2022","2022",2.768,0.0166,101,0.230981640827668,0,5,1,NA,41,166.746987951807
"DUDU",2022-06-06,"Plant3_Pop Dudu","Field","2022","2022",3.27,0.0221,104,0.470891629785498,0.01,5,13,NA,43,147.963800904977
"DUDU",2022-06-06,"Plant4_Pop Dudu","Field","2022","2022",2.203,0.0139,109,0.817630337807423,0,5,2,NA,26,158.489208633094
"DUDU",2022-06-06,"Plant5_Pop Dudu","Field","2022","2022",4.194,0.0406,86,0.235182867731069,0.01,0,5,NA,30,103.300492610837
"DUDU",2022-06-06,"Plant6_Pop Dudu","Field","2022","2022",2.726,0.0178,85,0.278372009644625,0.02,2,3,NA,27,153.14606741573
"ARB",2022-06-17,"Plant-4-Arb","Field","2022","2022",4.782,0.0444,95,0.536588104232628,0.1,0,2,NA,35,107.702702702703
"ARB",2022-06-17,"Plant-6-Arb","Field","2022","2022",4.664,0.0455,89,0.198393744107258,0.1,0,0,NA,27,102.505494505494
"ARB",2022-06-17,"Plant-7-Arb","Field","2022","2022",2.036,0.0161,88,0.868106659225523,0.1,0,3,NA,25,126.459627329193
"ARB",2022-06-17,"Plant-8-Arb","Field","2022","2022",1.841,0.0174,238,0.500184298430922,0.15,0,0,NA,25,105.804597701149
"ARB",2022-06-17,"Plant-12-Arb","Field","2022","2022",5.748,0.454,153,0.46860423908572,0.3,0,1,NA,45,12.6607929515419
"ARB",2022-06-17,"Plant-15-Arb","Field","2022","2022",6.24,0.0665,113,0.342552267021313,0.15,0,1,NA,34,93.8345864661654
"PS",2022-06-15,"PS1","Field","2022","2022",4.751,0.039,122,0.614487950715897,0.02,3,0,NA,31,121.820512820513
"PS",2022-06-15,"PS2","Field","2022","2022",3.599,0.0315,117,0.803746476306942,0.02,3,0,NA,32,114.253968253968
"PS",2022-06-15,"PS3","Field","2022","2022",2.968,0.0284,98,0.26128916121441,0.01,3,0,NA,35,104.507042253521
"PS",2022-06-15,"PS4","Field","2022","2022",2.751,0.0286,60,0.361768096452641,0.03,4,0,NA,18,96.1888111888112
"PS",2022-06-15,"PS5","Field","2022","2022",2.597,0.0227,120,0.590284505136267,0.03,2,0,NA,23,114.405286343612
"CAH",2022-06-21,"Plant-5-CAH","Field","2022","2022",2.885,0.029,92,0.213458512091852,0.05,0,2,NA,54,99.4827586206896
"CAH",2022-06-21,"Plant-8-CAH","Field","2022","2022",2.144,0.0192,80,0.193041159069338,0.02,1,0,NA,45,111.666666666667
"CAH",2022-06-21,"Plant-9-CAH","Field","2022","2022",1.775,0.0211,160,0.277403612793955,0.06,0,0,NA,38,84.1232227488152
"CAH",2022-06-21,"Plant-11-CAH","Field","2022","2022",2.628,0.0344,237,0.301912946883838,0.02,2,0,NA,40,76.3953488372093
"CAH",2022-06-21,"Plant-12-CAH","Field","2022","2022",2.706,0.0339,222,0.206386664516935,0.08,0,0,NA,30,79.8230088495575
"CAH",2022-06-21,"Plant-14-CAH","Field","2022","2022",2.71,0.0241,114,0.175993213183645,0.07,0,0,NA,44,112.448132780083
"ECO",2022-06-22,"Eco1","Field","2022","2022",0.868,0.0076,44,0.203744886025967,0,3,0,NA,32,114.210526315789
"ECO",2022-06-22,"Eco2","Field","2022","2022",0.925,0.0072,64,0.392868101122314,0.05,0,0,NA,28,128.472222222222
"ECO",2022-06-22,"Eco3","Field","2022","2022",0.939,0.005,36,0.257679518793463,0.02,2,0,NA,37,187.8
"ECO",2022-06-22,"Eco4","Field","2022","2022",1.086,0.0093,24,0.289495929315577,0.04,2,0,NA,34,116.774193548387
"ECO",2022-06-22,"Eco5","Field","2022","2022",0.487,0.0045,204,0.265639712292611,0.06,0,1,NA,31,108.222222222222
"ECO",2022-06-22,"Eco6","Field","2022","2022",0.7,0.0072,56,0.344764923901241,0.01,0,0,NA,28,97.2222222222222
"FLAT",2022-06-23,"Flat1","Field","2022","2022",5.059,0.0437,115,0.383890877920403,0.1,2,1,NA,41,115.766590389016
"FLAT",2022-06-23,"Flat2","Field","2022","2022",2.92,0.0356,148,0.764951559607776,0.05,0,1,NA,33,82.0224719101124
"FLAT",2022-06-23,"Flat3","Field","2022","2022",2.541,0.0161,95,0.265848619619659,0.02,4,0,NA,37,157.826086956522
"FLAT",2022-06-23,"Flat4","Field","2022","2022",4.036,0.0378,72,0.448755066589461,0.08,1,2,NA,31,106.772486772487
"FLAT",2022-06-23,"Flat5","Field","2022","2022",4.088,0.0358,113,0.374293628904943,0.02,1,2,NA,39,114.189944134078
"FLAT",2022-06-23,"Flat6","Field","2022","2022",3.006,0.0283,101,0.0422224616112745,0.15,0,1,NA,31,106.219081272085
"ICH",2022-06-22,"Ich1","Field","2022","2022",3.065,0.0223,178,0.810024089899089,0.03,0,1,NA,31,137.443946188341
"ICH",2022-06-22,"Ich2","Field","2022","2022",1.771,0.0121,70,0.811029467738896,0.06,1,0,NA,26,146.363636363636
"ICH",2022-06-22,"Ich3","Field","2022","2022",4.133,0.0228,138,1.05252342335355,0,0,0,NA,37,181.271929824561
"ICH",2022-06-22,"Ich4","Field","2022","2022",2.471,0.0197,178,0.285803095578078,0.1,0,0,NA,46,125.431472081218
"ICH",2022-06-22,"Ich5","Field","2022","2022",2.604,0.0195,210,0.2695596762509,0.06,0,0,NA,26,133.538461538462
"ICH",2022-06-22,"Ich6","Field","2022","2022",5.226,0.0321,152,0.391680061029131,0.25,0,0,NA,47,162.803738317757
"BR",2022-06-21,"BlackRiver1","Field","2022","2022",1.341,0.0126,174,0.546134135961004,0.03,0,4,NA,42,106.428571428571
"QUI",2023-06-07,"QUI-1","Field","2023","2023",2.001,0.0106,125,0.218834866041068,0.07,0,1,11,30,188.77358490566
"QUI",2023-06-07,"QUI-2","Field","2023","2023",1.684,0.0094,148,0.263013291442696,0.1,1,0,8,28,179.148936170213
"QUI",2023-06-07,"QUI-3","Field","2023","2023",1.516,0.0073,123,0.313569179828811,0.15,1,1,12,27,207.671232876712
"QUI",2023-06-07,"QUI-4","Field","2023","2023",1.679,0.0083,116,0.320004619749521,0.08,0,1,6,29,202.289156626506
"QUI",2023-06-07,"QUI-5","Field","2023","2023",1.429,0.0064,97,0.293914998449347,0.05,0,2,6,27,223.28125
"QUI",2023-06-07,"QUI-6","Field","2023","2023",1.046,0.0057,146,0.369198050134405,0.1,0,2,6,26,183.508771929825
"QUI",2023-06-07,"QUI-7","Field","2023","2023",0.885,0.0037,85,0.351544073054621,0.05,0,2,7,28,239.189189189189
"QUI",2023-06-07,"QUI-8","Field","2023","2023",2.794,0.0144,111,0.353399335013744,0.03,1,2,8,41,194.027777777778
"QUI",2023-06-07,"QUI-9","Field","2023","2023",1.286,0.0064,141,0.305423420289535,0.06,0,3,7,24,200.9375
